title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link
"2-комн. кв., 65 м2","Бишкек, Кара-Жыгач ж/м, Анкара 46",$ 27 500,2 332 000 сом,$ 423/м2,35 877 сом/м2,Добавлено 7 месяцев назад,Поднято 11 часов назад,1396,от собственника,"монолитный, 2021 г.",5 этаж из 12,,65 м2,,элитка,центральное,недостроено,возможно подключение,,раздельный,лоджия,,рядом охраняемая стоянка,,,,,,магистральный,,,,,3 м.,,,,обмен на авто,"

                                    Описание от продавца                            
Квартира 65м2 на 5-этаже из 12 
Не угловая ,дом строится 
Завершение 2021 год 4 квартал 
Юридески все чисто ,Квартира в госрегистре числится
","""42.8557""","""74.6616""",https://www.house.kg/details/91042255f4b89700cbfd9-86591284
"2-комн. кв., 75 м2","Бишкек, ул. Тыналиева, 2/21",$ 87 000,7 377 600 сом,$ 1 160/м2,98 368 сом/м2,Добавлено 25 дней назад,Поднято 11 часов назад,114,от агента,"монолитный, 2019 г.",11 этаж из 14,,75 м2,,элитка,центральное,евроремонт,есть,проводной,раздельный,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",полностью меблирована,ламинат,2.8 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,нет,,"

                                    Описание от продавца                            
Квартира 75м2 - 75 000 $ + парковочное место 12 000$ (продаём только вместе). Торг уместен.


Продаётся элитная, полностью оборудованная техникой, с современным ремонтом 
2-х комнатная квартира с парковочным местом в жилом комплексе «Алтын Булак» 
от строительной компании Имарат Строй (Imarat Progress) Тыналиева - Ахунбаева.


11 этаж из 14-ти,
Отличный вид из окна на горы,
Евроремонт,
Современная новая отделка, 

Итальянская бытовая техника zanussi,
3 кондиционера фирмы Gree,
В ванной перегордка из матового стекла,
Софиты, бра,
Встроенная мебель,
Удобная гардеробная (там же стиральная машина и новый бойлер на 50 литров),

Сантехника современная,
Окна - пластик 5-камерный из турецкого профиля,
В квартире пожарная сигнализация, 
газовая сигнализация,
Парковочное место возле лифта (-1 этаж на лифте),

Резервное освещение коридоров квартир и подъездов,
Бесшумные скоростные лифты с резервным питанием,

Коммуникации все центральные (очень тепло)

Дом новыи, построен качественно - Имарат Прогресс (Строи) отличный застроищик, 
внешняя и внутренняя отделка дома, подъездов, лифтов - из дорогих материалов, 
2 бесшумных лифта (пассажирскии и грузовои), футбольное поле, просторная беседка, 
детская площадка, аллея, фонари - все обустроено.

Цена:  87.000$
","""42.8455""","""74.5688""",https://www.house.kg/details/9829055603b814a630306-27861625
"2-комн. кв., 42 м2",Бишкек,$ 25 000,2 120 000 сом,$ 595/м2,50 476 сом/м2,Добавлено 16 дней назад,Поднято 11 часов назад,152,от агента,"кирпичный, 1972 г.",4 этаж из 4,,"42 м2, жилая: 38 м2",,индивид. планировка,центральное,среднее,возможно подключение,проводной,совмещенный,лоджия,металлическая,,,,,,,магистральный,,"домофон,                                             кодовый замок",частично меблирована,линолеум,,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 2х комнатную квартиру гост типа, 4/4, 42м2, не угловая, район Аламедин 1 возле 5поликл.

Цена: 25000$
","""42.8771""","""74.6748""",https://www.house.kg/details/1722437604720ae3c47c1-63948726
"Дом, 5-комн., 153 м2",Бишкек,$ 118 000,10 006 400 сом,$ 771/м2,65 401 сом/м2,Добавлено 9 месяцев назад,Поднято 11 часов назад,1362,от агента,кирпичный,,1,153 м2,4 соток,,центральное,хорошее,возможно подключение,adsl,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,видеодомофон,,дерево,,"пластиковые окна,                                             баня,                                             хозпостройки,                                             гараж,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продается дом в районе Мед.академии. На пересечении ул Ахунбаева-Тыныстанова. 
Участок земли 4,31сот красн.к, дом 153м2, все коммуникаций центральные. 

Срочная цен:  118000
","""42.8449""","""74.6068""",https://www.house.kg/details/3270415f05ea87503eb7-42571967
"2-комн. кв., 42 м2",Бишкек,$ 25 000,2 120 000 сом,$ 595/м2,50 476 сом/м2,Добавлено 16 дней назад,Поднято 11 часов назад,154,от агента,"кирпичный, 1972 г.",4 этаж из 4,,"42 м2, жилая: 38 м2",,индивид. планировка,центральное,среднее,возможно подключение,проводной,совмещенный,лоджия,металлическая,,,,,,,магистральный,,"домофон,                                             кодовый замок",частично меблирована,линолеум,,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 2х комнатную квартиру гост типа, 4/4, 42м2, не угловая, район Аламедин 1 возле 5поликл.

Цена: 25000$
","""42.8771""","""74.6748""",https://www.house.kg/details/1722437604720ae3c47c1-63948726
"Дом, 5-комн., 153 м2",Бишкек,$ 118 000,10 006 400 сом,$ 771/м2,65 401 сом/м2,Добавлено 9 месяцев назад,Поднято 11 часов назад,1364,от агента,кирпичный,,1,153 м2,4 соток,,центральное,хорошее,возможно подключение,adsl,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,видеодомофон,,дерево,,"пластиковые окна,                                             баня,                                             хозпостройки,                                             гараж,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продается дом в районе Мед.академии. На пересечении ул Ахунбаева-Тыныстанова. 
Участок земли 4,31сот красн.к, дом 153м2, все коммуникаций центральные. 

Срочная цен:  118000
","""42.8449""","""74.6068""",https://www.house.kg/details/3270415f05ea87503eb7-42571967
"2-комн. кв., 79 м2",Бишкек,$ 64 000,5 427 200 сом,$ 810/м2,68 699 сом/м2,Добавлено 7 дней назад,Поднято 11 часов назад,39,от агента,кирпичный,9 этаж из 14,,79 м2,,элитка,центральное,евроремонт,есть,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",нет,нет,,"

                                    Описание от продавца                            
Продаю 2-ком. квартиру с ремонтом и частично с мебелью, 79м2 на Алматинке/Чуй. Ремонт делали для себя.
-Дом монолитно-кирпичный.
-На 9 этаже из 14.
-Тех.паспорт имеется.
-Коммуникации все центральные.
-Санузел раздельный.
-Пассажирские и грузоподъёмные лифты.
-Благоустроенный двор, детская площадка.
-Развитая инфраструктура.
-В шаговой доступности школы, банки, аптеки и магазины.
-Транспорт в любую точку города.

Цена: 64000$
","""42.8758""","""74.6365""",https://www.house.kg/details/73744676052e60660b526-63795557
"1-комн. кв., 34 м2",Бишкек,$ 29 200,2 476 160 сом,$ 859/м2,72 828 сом/м2,Добавлено 7 дней назад,Поднято 11 часов назад,82,от агента,панельный,2 этаж из 12,,34 м2,,индивид. планировка,центральное,среднее,возможно подключение,проводной,совмещенный,лоджия,металлическая,,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,линолеум,,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Срочно!!! Продаю 1к.кв в самом центре Бишкека  Этаж 2/12. 34м2. Все коммуникации центральные!
на пересечении улиц Тыныстанова/Боконбаева (детский центр ""Малыш""), идеально под сдачу

Цена:  29200$
","""42.8647""","""74.6092""",https://www.house.kg/details/5038117605339073d2899-91156118
"3-комн. кв., 128 м2","Бишкек, ул. Абдымомунова, 255",$ 75 000,6 360 000 сом,$ 586/м2,49 688 сом/м2,Добавлено 7 дней назад,Поднято 11 часов назад,42,от агента,"монолитный, 2020 г.",11 этаж из 12,,128 м2,,элитка,центральное,под самоотделку (псо),есть,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",,,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продаю 3 ком кв ПСО (черновая отделка) в центре города

ул. Исанова/Абдумомунова

Площадь 128 м2

Все коммуникации центральные

11 этаж из 12

Застройщик Бишкек Капстрой

Жилой комплекс Сириус

Документы: Договор о долевом участии (на участок красная книга)

Окна выходят на Юг/Север

Цена: 75000$
","""42.8805""","""74.5908""",https://www.house.kg/details/550645560533dc43ebf43-63790439
"1-комн. кв., 35 м2","Бишкек, Кок-Жар ж/м",$ 28 500,2 416 800 сом,$ 814/м2,69 051 сом/м2,Добавлено 7 дней назад,Поднято 12 часов назад,68,от агента,панельный,3 этаж из 9,,35 м2,,105 серия,электрическое,хорошее,,проводной,совмещенный,застекленный балкон,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             кодовый замок",частично меблирована,линолеум,,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продается! 1 комнатная квартира! мкр-н Кок-Жар Площадь с учетом балконов 44 кв.м. Этаж 3 из 9 
Состояние квартиры - заходи живи Частично с мебелью (кухонный гарнитур, газ плита , диван , кондиционер)

Цена: 28 500$
","""42.8453""","""74.6434""",https://www.house.kg/details/41337596053526e29fc16-87044048
"2-комн. кв., 76 м2","Бишкек, Панфилова 145/Боконбаева",$ 49 600,4 206 080 сом,$ 653/м2,55 343 сом/м2,Добавлено 12 часов назад,,11,от собственника,"монолитный, 2018 г.",9 этаж из 15,,76 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
​СРОЧНО!Продается 2х комнатная квартира в ж/к ""Premiere Palace"" на Боконваева/Панфилова по очень выгодной цене!

76м2, Цена 49 600$

ПСО, 9-этаж/15​
✔ЦЕНТРАЛЬНОЕ отопление

✔Генератор на случай аварийных отключений электричества

✔Детская игровая площадка

✔Подземная парковка на 45 мест

✔Качественная тепло и шумоизоляция наружных стен ⠀

Отличная локация для удобной и комфортной городской жизни. В шаговой доступности  супермаркеты, кафе, аптеки, больницы, школы и детские сады.

0552 959393

0702 112283
","""42.8651""","""74.6008""",https://www.house.kg/details/551340605c1a0bb7acb2-19096935
"1-комн. кв., 44 м2","Бишкек, ул. Ахунбаева / ул. Молдокулова",$ 33 500,2 840 800 сом,$ 761/м2,64 564 сом/м2,Добавлено 2 дня назад,Поднято 12 часов назад,22,от агента,"монолитный, 2019 г.",4 этаж из 9,,44 м2,,106 серия улучшенная,электрическое,евроремонт,,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение",,ламинат,2.8 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаётся шикарная 1х комнатная квартира 106 улучшенной серии 44 м?. 4 этаж из 9. 
Не угловая.,свежий ремонт делали для себя. мкр Кок Жар. 

Цена: 33500$
","""42.8401""","""74.6445""",https://www.house.kg/details/98664396059c5465b4ca2-34698863
"1-комн. кв., 50 м2","Бишкек, Кара-Жыгач ж/м, Анкара 46",$ 17 500,1 484 000 сом,$ 350/м2,29 680 сом/м2,Добавлено 22 дня назад,Поднято 12 часов назад,289,от собственника,"монолитный, 2021 г.",10 этаж из 12,,"50 м2, жилая: 40 м2, кухня: 10 м2",,элитка,центральное,недостроено,есть,,2 с/у и более,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",,,3 м.,"пластиковые окна,                                             улучшенная,                                             неугловая,                                             тихий двор",,,,"

                                    Описание от продавца                            
Срочно 1ком квартира в строящемся доме ЖК КАРА-Жыгач 50м2 2сан узла удобная планировка 
 Дом кирпичный ,будет подключён ко всем центральным коммуникациям .
ПСО СДАЁТСЯ в конце этого года 
Квартира зарегистрирована в госрегистре 
Цена намного ниже застройщика
","""42.8588""","""74.6584""",https://www.house.kg/details/64915486040537d0493e1-12148972
"1-комн. кв., 35 м2","Бишкек, Джал-23 м-н (Нижний Джал), Онтарио 103/Ахунбаева",$ 29 500,2 501 600 сом,$ 843/м2,71 474 сом/м2,Добавлено 1 месяц назад,Поднято 12 часов назад,231,от собственника,панельный,3 этаж из 9,,35 м2,,105 серия,центральное,среднее,,,совмещенный,застекленный балкон,бронированная,,,,,,,магистральный,,,частично меблирована,линолеум,280 м.,,,,,"

                                    Описание от продавца                            
Срочно продается 1 комн.квартира в Нижнем Джале расположение хорошее, не угловая. Прихожая широкая Г образная с антресолями, остаётся кухонный гарнитур. Есть кондиционер, на балконе встроенные шкафы. Под сдачу или для  себя отличный вариант.Мини торг есть.
","""42.843""","""74.565""",https://www.house.kg/details/5385709602958d303a448-09991126
"1-комн. кв., 35 м2","Бишкек, Кок-Жар ж/м",$ 28 500,2 416 800 сом,$ 814/м2,69 051 сом/м2,Добавлено 7 дней назад,Поднято 12 часов назад,70,от агента,панельный,3 этаж из 9,,35 м2,,105 серия,электрическое,хорошее,,проводной,совмещенный,застекленный балкон,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             кодовый замок",частично меблирована,линолеум,,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продается! 1 комнатная квартира! мкр-н Кок-Жар Площадь с учетом балконов 44 кв.м. Этаж 3 из 9 
Состояние квартиры - заходи живи Частично с мебелью (кухонный гарнитур, газ плита , диван , кондиционер)

Цена: 28 500$
","""42.8453""","""74.6434""",https://www.house.kg/details/41337596053526e29fc16-87044048
"2-комн. кв., 76 м2","Бишкек, Панфилова 145/Боконбаева",$ 49 600,4 206 080 сом,$ 653/м2,55 343 сом/м2,Добавлено 12 часов назад,,13,от собственника,"монолитный, 2018 г.",9 этаж из 15,,76 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
​СРОЧНО!Продается 2х комнатная квартира в ж/к ""Premiere Palace"" на Боконваева/Панфилова по очень выгодной цене!

76м2, Цена 49 600$

ПСО, 9-этаж/15​
✔ЦЕНТРАЛЬНОЕ отопление

✔Генератор на случай аварийных отключений электричества

✔Детская игровая площадка

✔Подземная парковка на 45 мест

✔Качественная тепло и шумоизоляция наружных стен ⠀

Отличная локация для удобной и комфортной городской жизни. В шаговой доступности  супермаркеты, кафе, аптеки, больницы, школы и детские сады.

0552 959393

0702 112283
","""42.8651""","""74.6008""",https://www.house.kg/details/551340605c1a0bb7acb2-19096935
"1-комн. кв., 44 м2","Бишкек, ул. Ахунбаева / ул. Молдокулова",$ 33 500,2 840 800 сом,$ 761/м2,64 564 сом/м2,Добавлено 2 дня назад,Поднято 12 часов назад,24,от агента,"монолитный, 2019 г.",4 этаж из 9,,44 м2,,106 серия улучшенная,электрическое,евроремонт,,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение",,ламинат,2.8 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаётся шикарная 1х комнатная квартира 106 улучшенной серии 44 м?. 4 этаж из 9. 
Не угловая.,свежий ремонт делали для себя. мкр Кок Жар. 

Цена: 33500$
","""42.8401""","""74.6445""",https://www.house.kg/details/98664396059c5465b4ca2-34698863
"1-комн. кв., 50 м2","Бишкек, Кара-Жыгач ж/м, Анкара 46",$ 17 500,1 484 000 сом,$ 350/м2,29 680 сом/м2,Добавлено 22 дня назад,Поднято 12 часов назад,291,от собственника,"монолитный, 2021 г.",10 этаж из 12,,"50 м2, жилая: 40 м2, кухня: 10 м2",,элитка,центральное,недостроено,есть,,2 с/у и более,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",,,3 м.,"пластиковые окна,                                             улучшенная,                                             неугловая,                                             тихий двор",,,,"

                                    Описание от продавца                            
Срочно 1ком квартира в строящемся доме ЖК КАРА-Жыгач 50м2 2сан узла удобная планировка 
 Дом кирпичный ,будет подключён ко всем центральным коммуникациям .
ПСО СДАЁТСЯ в конце этого года 
Квартира зарегистрирована в госрегистре 
Цена намного ниже застройщика
","""42.8588""","""74.6584""",https://www.house.kg/details/64915486040537d0493e1-12148972
"1-комн. кв., 35 м2","Бишкек, Джал-23 м-н (Нижний Джал), Онтарио 103/Ахунбаева",$ 29 500,2 501 600 сом,$ 843/м2,71 474 сом/м2,Добавлено 1 месяц назад,Поднято 12 часов назад,233,от собственника,панельный,3 этаж из 9,,35 м2,,105 серия,центральное,среднее,,,совмещенный,застекленный балкон,бронированная,,,,,,,магистральный,,,частично меблирована,линолеум,280 м.,,,,,"

                                    Описание от продавца                            
Срочно продается 1 комн.квартира в Нижнем Джале расположение хорошее, не угловая. Прихожая широкая Г образная с антресолями, остаётся кухонный гарнитур. Есть кондиционер, на балконе встроенные шкафы. Под сдачу или для  себя отличный вариант.Мини торг есть.
","""42.843""","""74.565""",https://www.house.kg/details/5385709602958d303a448-09991126
"3-комн. кв., 142 м2","Бишкек, Токтогула/Панфилова",$ 125 000,10 600 000 сом,$ 880/м2,74 648 сом/м2,Добавлено 12 часов назад,,11,от агента,"панельный, 2016 г.",5 этаж из 13,,142 м2,,элитка,центральное,черновая отделка,,,,,,,,,,,,,,"охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",,,3 м.,"пластиковые окна,                                             кухня-студия,                                             комнаты изолированы,                                             тихий двор",,,обмен на авто,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира 
Район Токтогула/Панфилова
ЖК «Сфера+», Застройщик «Елизавета»
Площадь 142 м2
Этаж 5/13
Все центральные коммуникации
Дом сдан в эксплуатацию, технический паспорт в наличии, под ПСО .
Дом расположен в центре города, безопасном и престижном районе (ориентир Токтогула- Панфилова). Окна квартиры выходят на 2 стороны света (восток, запад).
Развитая инфраструктура: Сквер им. Тоголок- Молдо, Бульвар Эркиндик, коммерческие банки (РСК банк, KICB банк, Оптима Банк, Demir банк), кафе и рестораны (Mario, Бухара, Usta, Омар Хайям), школы и детские сады (Гимназия №24, Детский сад №18, Академия раннего развития), фитнесс- клубы (Butterfly, PLATINUM fitness), аптеки (Неман Фарм, Бимед Фарм, Радиола фарм), Лаборатория Бонецкого. 
Цена  $125 000. Торг уместен. Рассмотрим бартер на движимое имущество.
","""42.872""","""74.601""",https://www.house.kg/details/952295605c19218a22a5-17630463
"Коммерческая недвижимость, 300 м2","Бишкек, Филармония, Табышалиева 72/Манаса",$ 270 000,22 896 000 сом,$ 900/м2,76 320 сом/м2,Добавлено 20 дней назад,Поднято 12 часов назад,122,от собственника,"кирпичный, 2000 г.",,5,300 м2,3 соток,,центральное,евроремонт,есть,проводной,,,,,,,,,,,,"решетки на окнах,                                             сигнализация,                                             видеонаблюдение",,,2.8 м.,,,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю готовое кафе со всем оборудованием.

общая площадь 300кв.м, ЦОКОЛЬ.

Есть все оборудование, все новое!!! Сделан хороший ремонт перед карантином.

Выгодное расположение возле филармонии на первой линии.

Все коммуникации центральные.

270000$ ПРОШУ! ТОРГ ПРИ ОСМОТРЕ!!!

Больше фотографий и информации по номеру:

+996505888802
","""42.8783""","""74.5864""",https://www.house.kg/details/69913746043033558b7b8-27171962
"2-комн. кв., 87 м2","Бишкек, Токтогула/Манаса",$ 122 000,10 345 600 сом,$ 1 402/м2,118 915 сом/м2,Добавлено 1 месяц назад,Поднято 12 часов назад,252,от собственника,монолитный,7 этаж из 14,,"87 м2, жилая: 87 м2, кухня: 20 м2",,элитка,центральное,евроремонт,возможно подключение,проводной,раздельный,,,,,,,,,магистральный,,,полностью меблирована,,3 м.,,,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю❗❗ Срочно 2-х комнатную квартиру 87 кВ м. Жк Оникс.  В центре города( Белинская/Токтогула)в элитном , новом доме со всеми удобствами, с дизайнерским ремонтом ( ещё никто не жил)
Двор огорожен, охрана 24 часа
Все есть: Мебель, техника, интернет , тв и т.д.

В ремонт вложили душу, использовали только дорогостоящие материалы!!! 
 Красная книга на участок под домом, дом 2020 года, застройщик « Goktas construction”.
Просим 122000$ 
С хорошими людьми готовы поторговаться)))
","""42.873""","""74.5895""",https://www.house.kg/details/35238076034d4fb642989-99364535
"3-комн. кв., 62 м2","Бишкек, Патриса Лумумбы 143/Профсоюзная",$ 37 000,3 137 600 сом,$ 597/м2,50 606 сом/м2,Добавлено 18 дней назад,Поднято 12 часов назад,184,от собственника,"кирпичный, 1984 г.",3 этаж из 4,,"62 м2, жилая: 55 м2, кухня: 17 м2",,104 серия,центральное,хорошее,есть,проводной,совмещенный,застекленный балкон,металлическая,гараж,,,,,,магистральный,,,частично меблирована,дерево,2.8 м.,,,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продается квартира 3-х комнатная, район Фрунзе-1 (военные городок), не угловая + гараж, кухня встроенная. Торг уместен
","""42.8867""","""74.5236""",https://www.house.kg/details/31382696044bf94ef92a2-03416605
"3-комн. кв., 58 м2","Бишкек, 6 м-н",$ 44 500,3 773 600 сом,$ 767/м2,65 062 сом/м2,Добавлено 2 месяца назад,Поднято 12 часов назад,205,от агента,панельный,2 этаж из 4,,58 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3 кв.6 мкр
104 серия.не угловая.
Этаж 2/4.(58м2)
Балкон застекленный
Чакк.
Удобное расположение.
Отличный район.
Цена 44500$

0708176990
0778176990
0550176990
0999516201(после 18:00 и whatsapp)
","""42.8237""","""74.626""",https://www.house.kg/details/9080020602108bfd04da7-37793013
"Дом, 5-комн., 252 м2","Бишкек, Ынтымак ж/м",$ 205 000,17 384 000 сом,$ 813/м2,68 984 сом/м2,Добавлено 1 месяц назад,Поднято 12 часов назад,301,от собственника,"кирпичный, 2020 г.",,2,"252 м2, жилая: 252 м2, кухня: 40 м2",3 соток,,на газе,черновая отделка,возможно подключение,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,пустая,,3 м.,,есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 2-х этажный Дом (Таунхаус) + подвал в районе «Киргизия-1»

- 5-комнатный
- 3 санузла.
- Балкон
- Лоджия
- Подвал (Топка, склад, бильярдная)
1 этаж (Кухня, Зал, лестница в подвал и на 2 этаж, 1 санузел)
2 этаж (3 спальни, 1 балкон, 1 лоджия, 2 санузла)

Дом новый, под самоотделку!
Внутри частичная отделка (отопление «теплый пол», штукатурка стен, электромонтажные и сантех работы, стяжка полов, гипсокартон с покраской), все кроме обоев и кафеля
Выход и вход в дом спереди и сзади и также имеются навесы впереди дома и сзади
- Автоматические роль ворота
- Видеонаблюдение
- Центральная канализация
- Газ 
- Вода
- 3-х фазное электричество

Общая площадь: 252 м2 , участок около 3 соток
Техпаспорт, Красная книга
В уютном экологически чистом благоустроенном районе, (ВДНХ, Парк Фламинго)

Цена: 205 000$
Мини торг возможен. 
Варианты обмена/рассрочки рассматриваются.
","""42.8099""","""74.5735""",https://www.house.kg/details/46484456032339a0094b4-55877612
"Участок, 15 соток","Бишкек, Киргизия 1 ж/м, Самойленко",$ 160 000,13 568 000 сом,,,Добавлено 1 месяц назад,Поднято 12 часов назад,401,от собственника,,,,,15 соток,,,,,,,,,,"свет,                                             газ,                                             интернет,                                             вода,                                             канализация",,,,,,,,,,,,,,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продаю участок с домом.
Ширина участка 14м с расширением вглубь до 17м,
длина 80м. 
С хорошими людьми поторгуемся.
","""42.817""","""74.581""",https://www.house.kg/details/9083088603235903616c9-74362828
"2-комн. кв., 43 м2","Бишкек, 4 м-н",$ 35 500,3 010 400 сом,$ 826/м2,70 009 сом/м2,Добавлено 2 месяца назад,Поднято 12 часов назад,478,от агента,кирпичный,3 этаж из 4,,43 м2,,104 серия,,требует ремонта,,,,застекленный балкон,,,,,,,,,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Очень срочно продаётся уютная 2х комнатная квартира в 4 мкр недалеко от Карла Маркса/Донецкая 

Квартира находится на 3 этаже из 4. 

Планировка 104 серии,  просторная и очень теплая квартира, зимой жарко, летом прохладно. Балкон застеклен. 


0708176990
0778176990
0550176990
0999516201(после 18:00 и whatsapp)

Общая площадь 43м2. Кухня 6 м2, спальня 10м2, зал 18м2 + балкон. 

В квартире требуется косметический ремонт, можно сделать под свой вкус, а также идеально подойдёт для квартирантов. Остается вся мебель и техника. 

Огромный большой двор, детская площадка. 

Очень развитый район,в шаговой доступности Ортосайский рынок,Космопарк,Бета 2, широкая транспортная развязка , школы 17 и 26, садики , магазины.

Звоните, покажем в ближайшее время .

Цена:35500$

Тел:0709788801
","""42.8394""","""74.6294""",https://www.house.kg/details/87080586010ea89cfee07-86066275
"2-комн. кв., 44 м2",Бишкек,$ 36 500,3 095 200 сом,$ 830/м2,70 345 сом/м2,Добавлено 19 дней назад,Поднято 12 часов назад,125,от агента,панельный,5 этаж из 5,,44 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,,"""42.8691""","""74.6166""",https://www.house.kg/details/669592160435b8ad9a806-08738263
