title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"Дом, 4-комн., 315 м2","Бишкек, 4 м-н, ботанический сад",$ 390 000,33 072 000 сом,$ 1 238/м2,104 990 сом/м2,Добавлено 1 месяц назад,,366,от собственника,"кирпичный, 2016 г.",,2,315 м2,,,на газе,хорошее,,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеонаблюдение",полностью меблирована,,3.5 м.,,,,,"

                                    Описание от продавца                            
Отличный особняк, в элитном районе. 2 уровня,участок 6 соток. 315 кв.м.
Большой зал с выходом в зону барбекю. 
участок с автополивом, озеленение, на территории имеется баня.
выход на речку с видом на ботанический сад,прогулочная зона.
свежий воздух

+996 550 980009
","""42.8363""","""74.6315""",https://www.house.kg/details/42459536022b1e072cdf8-84277763,
"2-комн. кв., 78 м2","Бишкек, Боконбаева/Калык-Акиева",$ 37 500,3 180 000 сом,$ 481/м2,40 769 сом/м2,Добавлено 3 месяца назад,Поднято 1 месяц назад,392,от агента,монолитный,3 этаж из 15,,78 м2,,элитка,центральное,под самоотделку (псо),,,2 с/у и более,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно продаю 2к Элитку
 78 кв.м ПСО
Дом построен, заселяется.
Техпаспорт начало 2021г.

37500$
 (475 $м2)
Цена намного ниже чем у застройщика!

3этаж из 15
Центральные коммуникации.


Элитный ЖК ""На Западе"", находится на пересечении улиц Боконбаева и Калык-Акиева. 
Неподалеку расположен бульвар Молодая Гвардия, в непосредственной близости находятся популярные в городе торговые объекты, рынки, развлекательные центры- Ошский рынок, рынок ""Баткен"", ТЦ ""Рахат Палас"", ТД ""Народный"" и ""Триада"", кинотеатр ""Октябрь"", медицинские центры, родильный дом, детские сады, школы и университеты. Хорошая транспортная доступность- дорога с развитой сетью городского транспорта.

Два подъезда с грузовыми и пассажирскими лифтами в каждом. Высота потолков 3 м.
красивые балконы. 
Снаружи дом отделан камнем Сары- Таш.
","""42.8679""","""74.5772""",https://www.house.kg/details/79642765fd4927e3648c7-66116873,
"6 и более комнат кв., 252 м2","Бишкек, Магистраль, ул. Сухэ-Батора / А. Токомбаева",$ 227 000,19 249 600 сом,$ 901/м2,76 387 сом/м2,Добавлено 1 месяц назад,,122,от собственника,"монолитный, 2020 г.",12 этаж из 14,,252 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,,,обмен на авто,"

                                    Описание от продавца                            
Продаю двухуровневый Пентхаус, площадью  252 кв.м.

от строительной компании Нурзаман ""Английский квартал""
место нахождения ул.Сухэ-Батора пересекает Южную-Магистраль

6 комнат, 2  туалетные комнаты
на 12-13 этаже
 квартира под ПСО
2020 года постройки
В жилом комплексе имеется  бассейн и спорт зал, рядом школа Газпром, гостевой паркинг, парк Асанбай

 Прошу 900$ за квадрат

+996553111000 собственник

рассмотрю варианты обмена на машины с доплатой, хороший торг за наличку, 
за всё оплачено, имеются квитанции об уплате, и соответствующие документы на руках!
","""42.8187""","""74.6134""",https://www.house.kg/details/38700246022ac77228932-72953000,
"1-комн. кв., 41 м2","Бишкек, Улан м-н, Ахунбаева/ Алма-атинка",$ 31 000,2 628 800 сом,$ 756/м2,64 117 сом/м2,Добавлено 1 месяц назад,,200,от собственника,монолитный,7 этаж из 9,,41 м2,,106 серия,центральное,хорошее,,,,,,,,,,,,,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю квартиру 1- комнатную, 106 серии 41кв м², в хорошем районе, все вопросы по телефону.
Цена 31000$
тел: 0550559292 w/p
","""42.8437""","""74.6346""",https://www.house.kg/details/40763546022a752e05722-40595792,
"Дом, 1-комн., 55 м2","Бишкек, Ахунбаева Панфилова 1а/Ахунбаева Малдыбаева",$ 12 000,1 017 600 сом,$ 218/м2,18 502 сом/м2,Добавлено 1 месяц назад,,787,от собственника,кирпичный,,5,"55 м2, жилая: 18 м2, кухня: 15 м2",,,центральное,среднее,возможно подключение,,,,,,,,,центральное водоснабжение,есть,магистральный,,,,линолеум,4 м.,,,,,,"""42.8464""","""74.5999""",https://www.house.kg/details/18037176022a49f7477a2-12446015,
"2-комн. кв., 46 м2","Бишкек, Калык Акиева 52/Токтогула",$ 42 000,3 561 600 сом,$ 913/м2,77 426 сом/м2,Добавлено 1 месяц назад,,111,от собственника,"кирпичный, 2017 г.",1 этаж из 5,,"46 м2, жилая: 20 м2, кухня: 7 м2",,индивид. планировка,центральное,евроремонт,есть,проводной,раздельный,,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             кодовый замок",полностью меблирована,линолеум,3 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся в центре 2комн-я квартира.инд.пл.5этажный кирип.дом 1 этаж.очень удобно под офис.есть начальный документ подписи согласия соседей на разреш_е пристроить офиса.новый монтаж на медь провода,пластиковые трубы, металлопластик-е турецкие 4х.камерн.окна.брониров.дверь, зимой очень жарко в квартира. +Подсобка 4×5 переделана под жильё,душ, туалет. +3подсобки.рядом парк, рынок,кафе,супермаркеты, школы, садики,бассейни.до площадь 5-10мин. Есть вариант обмена на 3комн.квартиру в элитках в.районе Токтогула-Исанова.в прелелах 50- 55$тыс.долл .от 55-65кв м с моей с мин-й доплатой в прелелах до 10 $тыс.долл! Заинтересовавщих звонить. 0500150345. , 0709977949.
","""42.8551""","""74.6026""",https://www.house.kg/details/42028326022a29a351b61-84032989,
"1-комн. кв., 61 м2","Бишкек, Парк Ататюрк, Токтоналиева 86",$ 47 000,3 985 600 сом,$ 770/м2,65 338 сом/м2,Добавлено 1 месяц назад,,172,от собственника,монолитный,6 этаж из 12,,61 м2,,элитка,,евроремонт,,,совмещенный,застекленный балкон,бронированная,,,,,,,,,"сигнализация,                                             кодовый замок",полностью меблирована,ламинат,3 м.,,,,,"

                                    Описание от продавца                            
Срочно продаётся 1 комнатная квартира в ""зелёном уголке города"" (3 парка вокруг, футбольное поле).
Квартира в отличном состоянии, ремонт делали для себя, вся мебель и техника остаётся (новое). 
За более подробной информацией обращаться по тел. 0706666017


тел.:
","""42.8378""","""74.5918""",https://www.house.kg/details/878422460229b83280007-98624746,
"2-комн. кв., 55 м2","Бишкек, Аламедин-1 м-н, мкр. Аламедин-1 Токмакская 77",$ 33 000,2 798 400 сом,$ 600/м2,50 880 сом/м2,Добавлено 1 месяц назад,Поднято 1 месяц назад,158,от собственника,"монолитный, 2022 г.",6 этаж из 9,,55 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,,"""42.8812""","""74.6811""",https://www.house.kg/details/80144460223b0fb00148-29015918,
"2-комн. кв., 43 м2","Бишкек, пер. Геологический 1",$ 39 000,3 307 200 сом,$ 907/м2,76 912 сом/м2,Добавлено 1 месяц назад,,119,от собственника,панельный,2 этаж из 5,,43 м2,,104 серия,центральное,хорошее,,,,застекленный балкон,металлическая,паркинг,,,,,,магистральный,,домофон,,,,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             тихий двор",нет,,обмен не предлагать,,"""42.8588""","""74.6154""",https://www.house.kg/details/6089198602298a9d618f5-20805521,
"Коммерческая недвижимость, 90 м2","Бишкек, Аламедин-1 м-н",$ 76 600,6 495 680 сом,$ 851/м2,72 174 сом/м2,Добавлено 6 месяцев назад,Поднято 1 месяц назад,379,от собственника,"кирпичный, 2020 г.",,9,90 м2,,,,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,есть,есть,рассмотрю варианты,,"""42.8758""","""74.6818""",https://www.house.kg/details/9801725f829ec4309b59-50654983,
"4-комн. кв., 132 м2","Бишкек, Аламедин-1 м-н, Аламедин-1",$ 72 600,6 156 480 сом,$ 550/м2,46 640 сом/м2,Добавлено 7 месяцев назад,Поднято 1 месяц назад,552,от собственника,"монолитный, 2020 г.",6 этаж из 9,,132 м2,,элитка,центральное,под самоотделку (псо),возможно подключение,,,,,,,,,,,,,,,,3 м.,,есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
1 кв.м=550USD
Рассмотрим варианты на обмен
","""42.8759""","""74.6818""",https://www.house.kg/details/43500375f59f683895f11-54189100,
"3-комн. кв., 96 м2","Бишкек, ул. Л.Толстого, д 126",$ 59 520,5 047 296 сом,$ 620/м2,52 576 сом/м2,Добавлено 1 месяц назад,,99,от агента,монолитный,5 этаж из 17,,96 м2,,элитка,центральное,под самоотделку (псо),возможно подключение,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",,,3.1 м.,,есть,есть,,"

                                    Описание от продавца                            
Квартиры бизнес класса от застройщика Нур Строй Монтаж
Жилой Комплекс ""НОВЫЙ ВЕК"" -площадь 4га
Перспективный район, ( ул. Баха /Льва Толстого)
*Торговый центр
*Автопаркинг более на 700 автомашин
*Сквер - площадь 1га
*Все коммуникации центральные: канализация, электрификация, газификация
","""42.8646""","""74.558""",https://www.house.kg/details/3223555602274580ccba6-85564847,
"2-комн. кв., 76 м2","Бишкек, Баха/льва Толстого",$ 47 120,3 995 776 сом,$ 620/м2,52 576 сом/м2,Добавлено 1 месяц назад,,89,от агента,монолитный,5 этаж из 17,,76 м2,,элитка,центральное,под самоотделку (псо),возможно подключение,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",,,3.1 м.,,есть,есть,,"

                                    Описание от продавца                            
Квартиры бизнес класса от застройщика Нур Строй Монтаж
Жилой Комплекс ""НОВЫЙ ВЕК"" -площадь 4га
Перспективный район, ( ул. Баха /Льва Толстого)
*Торговый центр
*Автопаркинг более на 700 автомашин
*Сквер - площадь 1га
*Все коммуникации центральные: канализация, электрификация, газификация
","""42.8646""","""74.558""",https://www.house.kg/details/140441560227379584bb6-26408965,
"1-комн. кв., 48 м2","Бишкек, ул. Л.Толстого, д 126",$ 48 054,4 074 979 сом,$ 1 001/м2,84 895 сом/м2,Добавлено 1 месяц назад,,79,от агента,монолитный,3 этаж из 17,,48 м2,,элитка,центральное,под самоотделку (псо),возможно подключение,проводной,совмещенный,балкон,бронированная,паркинг,,,,,,магистральный,,"видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",,,3.1 м.,,есть,есть,,"

                                    Описание от продавца                            
Квартиры бизнес класса от застройщика Нур Строй Монтаж
Жилой Комплекс ""НОВЫЙ ВЕК"" -площадь 4га
Перспективный район, ( ул. Баха /Льва Толстого)
*Торговый центр
*Автопаркинг более на 700 автомашин
*Сквер - площадь 1га
*Все коммуникации центральные: канализация, электрификация, газификация
","""42.8646""","""74.558""",https://www.house.kg/details/1729412602271c5689e56-62153595,
"1-комн. кв., 33 м2","Бишкек, 6 м-н, по старой дороге 24",$ 30 500,2 586 400 сом,$ 924/м2,78 376 сом/м2,Добавлено 1 месяц назад,,168,от собственника,панельный,3 этаж из 4,,"33 м2, жилая: 18 м2, кухня: 7 м2",,104 серия улучшенная,центральное,среднее,возможно подключение,проводной,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",пустая,линолеум,2.9 м.,"неугловая,                                             тихий двор",,есть,,"

                                    Описание от продавца                            
Продаю однокомнатную квартиру 
в 6-микрорайоне,24 дом по старой дороге. 3 этаж из 4х. не угл
от Собственника. рядом: парки,школы,садики.магазин, базарчик,аптеки,стоматолог,салоны красоты. Все шаговой доступности. 
 цена:30500$ мини торг.
звоните 24/7 0700 290 291
","""42.8217""","""74.6238""",https://www.house.kg/details/900834060227032d097b4-83596201,
"Коммерческая недвижимость, 148 м2","Бишкек, Токтоналиева/Жаманбаева",$ 165 000,13 992 000 сом,$ 1 115/м2,94 541 сом/м2,Добавлено 4 месяца назад,Поднято 1 месяц назад,299,от собственника,"кирпичный, 2019 г.",,9,148 м2,,,смешанное,под самоотделку (псо),возможно подключение,оптика,,,,,,,,,,,,,,,,,,,,,"""42.8495""","""74.5865""",https://www.house.kg/details/11047315fd0b018c7a300-35925738,
Гараж,"Бишкек, Репина - Ахунбаева",$ 1 500,127 200 сом,,,Добавлено 1 месяц назад,,176,от собственника,,,,,,,,,,,,,,,,,,,,,,,,,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаю металлический гараж по адресу: Репина - Ахунбаева
","""42.8572""","""74.5299""",https://www.house.kg/details/781063960226975be2d35-39217719,другое
"2-комн. кв., 80 м2","Бишкек, Токомбаева 29/Сухе Батора",$ 56 000,4 748 800 сом,$ 700/м2,59 360 сом/м2,Добавлено 1 месяц назад,,184,от собственника,"монолитный, 2021 г.",6 этаж из 12,,"80 м2, жилая: 46 м2, кухня: 23 м2",,элитка,на газе,под самоотделку (псо),есть,оптика,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,линолеум,3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаются 1-2-3х комнатные квартиры в ЖК ""Ак-Сарай""

Застройщик: СК Падыша АТА Лимитед, дом кирпичный.

Дом расположен по ул. Токомбаева 29 на перес. ул. Сухэ Батора.

Этажность: 12 этажей

Площадь: 80,7 м2

Срок завершения I квартал 2021 года.

Благоустроенный двор и детская площадка.

Удобные подъездные пути, паркинг и гостевая парковка.

Инфраструктура: центральная дорога, удобная транспортировка в любую часть города, университеты, супермаркеты, салоны красоты, банки, образовательные центры.

Стоимость: 700 долл. за кв.метр

Рассрочка на 24 месяцев, бартер
","""42.8227""","""74.6147""",https://www.house.kg/details/43193160225b6bd95708-53729682,
"Дом, 6 и более комнат, 284 м2","Бишкек, 12 м-н, салкын",$ 70 000,5 936 000 сом,$ 246/м2,20 901 сом/м2,Добавлено 1 месяц назад,,381,от агента,монолитный,,2,"284 м2, жилая: 223 м2, кухня: 25.8 м2",4.5 соток,,смешанное,под самоотделку (псо),,,раздельный,,,,,,септик,центральное водоснабжение,есть,возможно подключение,,,,,,,,есть,,"

                                    Описание от продавца                            
Срочно продаю 2х этажный дом в ж\м Кок-Жар цена 70000$ т. 0708825286
2х этажный дом из кирпича утепленный, с хорошей планировкой район Алма-Атинка/Магистраль по ул. Салкын

Этажей в доме: 2
Количество жилых комнат: 7
Общая площадь участка: 4.5 соток
Общая площадь дома: 223 м2
Дополнительно: просторные комнаты, большая кухня 
Ремонт кухни и спальни остальное под ПСО. 
Отличное расположение: 20мин до центра города и в то же время чистый воздух, расслабляющий шум горной реки.

• Центральное водоснабжение и электричество (с подстанцией)
• Отопление комбинированное: на твердом топливе, электро (3 фазы)
• Канализация септик
• Газ, центральная канализация рядом можно легко провести.
Цена: 70000$ 
Звоните тел: 0708 825286
","""42.807""","""74.6442""",https://www.house.kg/details/401914160225afdb40618-51792726,
"3-комн. кв., 63 м2",Бишкек,$ 58 500,4 960 800 сом,$ 929/м2,78 743 сом/м2,Добавлено 1 месяц назад,,142,от агента,кирпичный,2 этаж из 5,,63 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3  комн квартиру Боконбаева Турусбекова. 2 этаж из 5. Индивидуальный проект. 63 м2. С отличным ремонтом, с мебелью. Двери из карагача. Мебель Орех. В квартире всё есть. Заходи и живи. Две  Лоджии со стелажами.  Окна на Юг выходят. Цена: 58500$ . Телефон ☎ 0550 52 00 16/0704 52 56 24
","""42.8678""","""74.5839""",https://www.house.kg/details/439686602256be972880-02000135,
"2-комн. кв., 57 м2","Бишкек, Джунусалиева 177/2 177/2/Джунусалиева",$ 42 750,3 625 200 сом,$ 750/м2,63 600 сом/м2,Добавлено 1 месяц назад,,146,от агента,"монолитный, 2018 г.",2 этаж из 9,,"57 м2, жилая: 67 м2, кухня: 5 м2",,элитка,на газе,евроремонт,есть,проводной,раздельный,застекленный балкон,металлическая,паркинг,,,,,,автономный,,"сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",полностью меблирована,ламинат,3 м.,"пластиковые окна,                                             кухня-студия,                                             кондиционер,                                             неугловая,                                             удобно под бизнес",есть,,,"

                                    Описание от продавца                            
• Мы строим квартиру вашей мечты😍
 • ЖК «СкайДом» КОМФОРТ класса, находятся в экологическоме чистом районе города Бишкек. Мы предусмотрели всё чтобы обеспечить вам комфортное и спокойное проживание. 
 • Самый Красивый ЖК имеющий свой; 
 • БАССЕЙН 🏊‍♀️, 
 • Фитнес Центр, 🏋️
 • Наружная Синема 🍿
 • Кафе-Ресторан 🥂
 • Теннисная площадка 🎾
 • Баскетбольная площадка ⛹️
 • Сдача ПСО ОСЕНЬ 2021 год.
 • С общей площадью 80 соток

 ⁃ Удобная локация - южная часть города, по ул. Ажыбек Баатыра 3/1, пер. с Джунусалиева (Ориентир отель Ак Кеме). Район Старого Аэропорта.
 ⁃ В шаговой доступности ВУЗы, частные школы, садики, парк , коммерческие объекты.
 ⁃ 📍КТУ «Манас»
 ⁃ 📍Политех
 ⁃ 📍БГУ
 ⁃ Прям напротив нашего комплекс расположены 2 школы такие как:
 ⁃ 📍«BRIGHT» international school 
 ⁃ Школа «Ломоносова»
 ⁃ БАРТЕР на АВТО!
 ⁃ Рассрочка до 24 месяцев без %.
 ⁃ Спешите! Остались считанные квартиры 
 ⁃ Подробнее про комплекс смотрите на нашем сайте: www.skydombishkek.kg
 ⁃ Номера отдел продаж:
📲703578200
 ⁃ Наш офис находятся по адресу: Боконбаева 166.
Бекназар Skydom:
Б блок 
Цена за наличку м2 по 650$
В рассрочку м2 750$
Обмен только на Авто

А Блок 
Только наличко 
Цена за м2 750$ торг уместен
","""42.8403""","""74.5795""",https://www.house.kg/details/472367260225344aabae7-62323573,
"3-комн. кв., 60 м2",Бишкек,$ 43 500,3 688 800 сом,$ 725/м2,61 480 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,220,от собственника,панельный,1 этаж из 5,,60 м2,,104 серия,центральное,,,,,,,,,,,,,,,,,,,,,,,,"""42.8662""","""74.6206""",https://www.house.kg/details/9771305600d5f84388c47-93010901,
"2-комн. кв., 77 м2","Бишкек, 5 м-н, ул. Каралаева",$ 68 000,5 766 400 сом,$ 883/м2,74 888 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,208,от собственника,"монолитный, 2020 г.",3 этаж из 12,,77 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3.3 м.,,,,,,"""42.8334""","""74.6318""",https://www.house.kg/details/2076748600d5c519b2dd9-80245722,
"1-комн. кв., 49 м2","Бишкек, 5 м-н, ул. Каралаева",$ 31 500,2 671 200 сом,$ 643/м2,54 514 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,212,от собственника,"монолитный, 2020 г.",12 этаж из 12,,49 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3.3 м.,,нет,нет,,"

                                    Описание от продавца                            
Продаю 1-комнатную Элитную квартиру в 5- Микрорайоне по Набережной;
Этаж 12 из 12;
Дом бизнес Класса;

Застройщик: Строительная Компания «Про Групп»
Дом Кирпичный;
Состояние Квартир ПСО;
Коммуникации в Доме все Центральные
Общая Площадь квартиры: 49м2
Цена: 31500$

Обращайтесь по телефону:
0703206537 (Whats app / звонки)
","""42.8334""","""74.6318""",https://www.house.kg/details/52766860080e666dc047-92312600,
"1-комн. кв., 38 м2","Бишкек, Кок-Жар м-н",$ 31 000,2 628 800 сом,$ 816/м2,69 179 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,257,от собственника,кирпичный,2 этаж из 12,,38 м2,,элитка,центральное,хорошее,,,,,,,,,,,,,,,,,,,есть,есть,,"

                                    Описание от продавца                            
Продаю 1-комнатную Элитную квартиру в Кок Жаре (Куйручук);
Этаж 2 из 12;
Дом комфорт Класса;
Застройщик: Строительная Компания «KG Групп»
Дом Кирпичный;
Коммуникации в Доме все Центральные отопление Электрическое;
Общая Площадь квартиры: 38м2
Цена: 31000$

Обращайтесь по телефону:
0703206537 (Ватсап и звонки)
","""42.8511""","""74.6313""",https://www.house.kg/details/2221218600812b98cc6f9-31650236,
"2-комн. кв., 85 м2","Бишкек, Ахунбаева/Куйручук (Кок-Жар)",$ 41 500,3 519 200 сом,$ 488/м2,41 402 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,264,от собственника,"кирпичный, 2020 г.",9 этаж из 12,,85 м2,,элитка,автономное,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,нет,нет,,"

                                    Описание от продавца                            
Продаю 2-комнатную Элитную квартиру в Кок Жаре
Этаж 9 из 12;
Дом бизнес Класса;

Застройщик: Строительная Компания «ЭМАКОМ»
Дом Кирпичный;
Состояние Квартир под самоотделку сдан
Коммуникации в Доме все Центральные
Общая Площадь квартиры: 85м2
Цена: 41000$

Обращайтесь по телефону:
0703206537 (Whats app / звонки)
","""42.8421""","""74.6436""",https://www.house.kg/details/2375926600811e65770d3-82914259,
"2-комн. кв., 34 м2","Бишкек, 4 м-н",$ 37 500,3 180 000 сом,$ 1 103/м2,93 529 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,391,от собственника,панельный,1 этаж из 5,,34 м2,,104 серия,центральное,среднее,,,,,,,,,,,,,,,,,,,есть,есть,,"

                                    Описание от продавца                            
Продаю 2-комнатную квартиру
В районе 5 мкр-не
Серия: 104
Этаж: 1 из 4
Состояние среднее

Цена: 37500$

0703206537 (Вотсап/звонки)
","""42.8367""","""74.6248""",https://www.house.kg/details/75485626008114d7488b0-73353928,
"2-комн. кв., 75 м2","Бишкек, 5 м-н, ул. Каралаева",$ 48 500,4 112 800 сом,$ 647/м2,54 837 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,312,от собственника,"монолитный, 2020 г.",10 этаж из 12,,75 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3.3 м.,,нет,нет,,"

                                    Описание от продавца                            
Продаю 2-комнатную Элитную квартиру в 5- Микрорайоне по Набережной;
Этаж 10 из 12;
Дом бизнес Класса;

Застройщик: Строительная Компания «Про Групп»
Дом Кирпичный;
Состояние Квартир ПСО;
Коммуникации в Доме все Центральные
Общая Площадь квартиры: 75м2
Цена: 48500$

Обращайтесь по телефону:
0703206537 (Whats app / звонки)
","""42.8334""","""74.6318""",https://www.house.kg/details/394950660080ee716cfc2-32129039,
"1-комн. кв., 47 м2",Бишкек,$ 29 500,2 501 600 сом,$ 628/м2,53 226 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,466,от собственника,"кирпичный, 2020 г.",2 этаж из 9,,47 м2,,элитка,автономное,хорошее,нет,оптика,совмещенный,балкон,бронированная,,,,,,,автономный,,,пустая,ламинат,,,есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 1-комнатную элитную квартиру 
На Магистраль (Токомбаева ) Мира (Белинского)

Этаж 2 из 9
Со свежим ремонтом 
Дом завершон и сдан в ремонт 
Серия 108 
Центральные коммуникации\ Отопление Автономное 

Площадь 47м2 
Цена:29000

0703206537
 ( Вотсап /Звонки)
","""42.825""","""74.5911""",https://www.house.kg/details/71227860048e6c19e951-93293301,
"3-комн. кв., 90 м2",Бишкек,$ 41 000,3 476 800 сом,$ 456/м2,38 631 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,192,от собственника,кирпичный,1 этаж из 5,,90 м2,,индивид. планировка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3- комнатную квартиру индивидуальной серии на Салиевой/ Алматинка; 
Этаж: 1 из 5;
Не Угловая

Все коммуникации Центральные;
Состояние квартиры Чистое и Аккуратное;
Материал Стен Кирпич;

Общая Площадь: 90м2
Цена: 41000$
Обращаться по номеру  : 0703206537 (звонки / ватсап )
","""42.8832""","""74.6369""",https://www.house.kg/details/2668507601d06c4599908-75592013,
"1-комн. кв., 49 м2","Бишкек, 5 м-н, ул. Каралаева",$ 40 500,3 434 400 сом,$ 827/м2,70 090 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,271,от собственника,"монолитный, 2020 г.",10 этаж из 12,,49 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,3.3 м.,,нет,нет,,,"""42.8334""","""74.6318""",https://www.house.kg/details/312269060080f992b8a19-45204839,
"1-комн. кв., 30 м2",Бишкек,$ 29 500,2 501 600 сом,$ 983/м2,83 387 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,380,от собственника,панельный,3 этаж из 5,,30 м2,,104 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,есть,есть,,"

                                    Описание от продавца                            
Продаю 1-комнатную квартиру
На пересечении улиц: Гоголя и Фрунзе

Этаж: 3 из 5
104 Серия
Лоджия застеклённая

Состояние с Ремонтом

Цена: 29500$

0703206537 (Вотсап/звонки)
","""42.8805""","""74.6201""",https://www.house.kg/details/17813616008105ab69807-36022713,
"1-комн. кв., 30 м2","Бишкек, Ошский рынок",$ 21 000,1 780 800 сом,$ 700/м2,59 360 сом/м2,Добавлено 1 месяц назад,,154,от агента,кирпичный,1 этаж из 3,,30 м2,,хрущевка,центральное,требует ремонта,,,совмещенный,нет,бронированная,,,,,,,магистральный,,"решетки на окнах,                                             домофон",пустая,линолеум,,"неугловая,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продается 1 ком кв
В р-не шлагбаума
Кирпичный дом
Этаж 1 из 3
Площадь: 31м2
Чистая и аккуратная
Рядом : Центр семейной медицины, Кыргызско-турецкая поликлиника
Парк им. Ю. Фучика
Школы, аптеки
Цена: 21000$

Звонить 0999 549 509
0704 597 123
","""42.8776""","""74.5599""",https://www.house.kg/details/977166602246f1a98eb3-19439207,
"Дом, 4-комн., 150 м2","Бишкек, Ак-Ордо ж/м",$ 55 000,4 664 000 сом,$ 367/м2,31 093 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,306,от собственника,кирпичный,,1,150 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продается 4-х ком.дом в ж/м Ак-Ордо.Уч. 5 соток , 12х14. 150 м2 , дом чистый аккуратный ,не далеко от трассы , есть
хозпостройки баня, очок кана, сарай, курятник. Рядом школы, садики ,магазины.Развитая инфраструктура
Цена 55000$
0704 52 56 24
0550 52 00 16
","""42.8456""","""74.4935""",https://www.house.kg/details/85284536002815dae6f01-13791339,
