title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link
"3-комн. кв., 116 м2","Бишкек, чынгыза аитматова 82/1/масалиева",$ 77 000,6 529 600 сом,$ 664/м2,56 290 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,451,от собственника,"кирпичный, 2015 г.",1 этаж из 9,,"116 м2, кухня: 14 м2",,индивид. планировка,электрическое,хорошее,,оптика,2 с/у и более,,бронированная,паркинг,,,,,,,,,полностью меблирована,ламинат,,,есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
тёплые полы, трёхслойное стекло на окнах ,интересует обмен на дом
","""42.8267""","""74.5865""",https://www.house.kg/details/1454444601139de31dec1-60663960
"Дом, 2-комн., 80 м2",Бишкек,$ 125 000,10 600 000 сом,$ 1 563/м2,132 500 сом/м2,Добавлено 7 месяцев назад,Поднято 7 часов назад,1259,от собственника,"кирпичный, 1965 г.",,1,"80 м2, жилая: 60 м2",5.5 соток,,центральное,под самоотделку (псо),,,,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся дом под снос 5.5 соток. В очень хорошем районе. Участок ровный. Ул. Худайбергенова 28.  От первой линии 3й дом. Красная книга. Центральные коммуникации. Цена: 125000$. Телефон:0552444999 ; 0508055055
","""42.8497""","""74.5911""",https://www.house.kg/details/82325705f356f22ab62d2-21523145
"1-комн. кв., 37 м2","Бишкек, Молодая Гвардия",$ 34 000,2 883 200 сом,$ 919/м2,77 924 сом/м2,Добавлено 7 часов назад,,4,от агента,"кирпичный, 1992 г.",4 этаж из 9,,37 м2,,индивид. планировка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
1 комн.кв, 
инд. S=37 м.кв, 
на 4 этаже из 9 ти, 
дом кирпичный, дом расположен по Молодой Гвардии, 
в отличном состоянии, с мебелью 
Цена: 34000$ 
0-755-25-00-80, 0-778-08-70-77, 0-505-25-00-80 
#купитьдом #купитьжильебишкек #купитьквартиру #квартирабишкек #недвижимость #недвижимостьбишкек #жилье #дом#АН  #АНSweethome
","""42.8798""","""74.5754""",https://www.house.kg/details/5994536605c54f9d368d0-28656521
"3-комн. кв., 55 м2","Бишкек, Киевская/Манаса",$ 62 500,5 300 000 сом,$ 1 136/м2,96 364 сом/м2,Добавлено 7 часов назад,,10,от агента,"кирпичный, 1966 г.",4 этаж из 5,,"55 м2, жилая: 42 м2, кухня: 5 м2",,индивид. планировка,центральное,евроремонт,,,раздельный,застекленный балкон,бронированная,,,,,,,магистральный,,,пустая,ламинат,2.5 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             тихий двор",нет,,,"

                                    Описание от продавца                            
Квартира в кирпичном доме. Два застекленных балкона, кухня расширена. Свежий ремонт. Ламинат, натяжные потолки, межкомнатные двери новые, новые обои, новый кафель и сантехника. Есть кондиционер. Двор огрожен.
","""42.8751""","""74.5892""",https://www.house.kg/details/4896893605c54f40b51a5-05051862
"4-комн. кв., 125 м2","Бишкек, Тоголок Молдо/Токтогула",$ 125 000,10 600 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 4 месяца назад,Поднято 7 часов назад,554,от собственника,"монолитный, 2017 г.",8 этаж из 10,,125 м2,,элитка,центральное,евроремонт,нет,проводной,2 с/у и более,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,полностью меблирована,ламинат,3 м.,,,,,"

                                    Описание от продавца                            
Продаётся 4 комн в центре города. Тоголок Молдо Токтогула. С Ремонтом с мебелью. Дом кирпичный. Квартира тёплая просторная. СК "" Юнис Курулуш"". Документы на руках.  На первом этаже "" Нават"". 8 этаж из 10. Центральные коммуникации. Парковка во дворе. Детская площадка. 2 Паркинга по 5000$. Общ квадрат 125м2. Цена: 125000$ . Телефон: 0552444999. 0508055055
","""42.8723""","""74.5956""",https://www.house.kg/details/43975085fb276556a3209-80939828
"2-комн. кв., 46 м2","Бишкек, 4 м-н, Кайбогарова",$ 39 000,3 307 200 сом,$ 848/м2,71 896 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,626,от собственника,"панельный, 1970 г.",2 этаж из 4,,46 м2,,104 серия улучшенная,центральное,хорошее,,,совмещенный,балкон,деревянная,паркинг,,,,,,магистральный,,домофон,полностью меблирована,линолеум,,,,,,"

                                    Описание от продавца                            
Продается 2 комн квартира в 4 мкр-н на 2 этаже. Тихий район. Закрытый двор. Место для парковки есть. Кухня с новым гарнитуром , натяжной потолок, обои новые, линолеум, пластиковое окно . Ванна новый 100% кафель. натяжной потолок. Сантехника новая, канализационные трубы новые. Прихожая новые обои, линолеум. В Спальне  Спальный гарнитур.  В зале угловой диван. Балкон застекленный. Квартира очень чистая аккуратная. 46м2. Заходи и живи. Рядом 2 школы, 2 садика, теннисный корт. Очень тихо спокойно.  цена:      39000$ телефон 0508055055. 0552444999
","""42.8384""","""74.6252""",https://www.house.kg/details/376900260099cd19c7e08-51960237
"1-комн. кв., 46.2 м2","Бишкек, Абдумомунова 290",$ 36 960,3 134 208 сом,$ 800/м2,67 840 сом/м2,Добавлено 3 месяца назад,Поднято 7 часов назад,494,от собственника,"монолитный, 2020 г.",3 этаж из 14,,"46.2 м2, жилая: 30.5 м2, кухня: 18.4 м2",,элитка,центральное,недостроено,возможно подключение,,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,,пустая,,3.15 м.,,есть,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 1 комн квартиру Премиум класса. 46.2м2. 3 этаж из 14. Лоджия.Потолки 3.15. Центральные коммуникации. Красная книга.В центре города. Район Филармонии. Рассрочку, обмен рассматриваем. Строительная Компания Gala Group ЖК ""Дуэт"".
","""42.8802""","""74.59""",https://www.house.kg/details/65968555ff7e4af54acb6-60296729
"Коммерческая недвижимость, 560 м2","Бишкек, Логвиненко 10/Боконбаева",$ 90 000,7 632 000 сом,$ 161/м2,13 629 сом/м2,Добавлено 4 месяца назад,Поднято 7 часов назад,976,от собственника,"кирпичный, 2017 г.",,10,560 м2,,,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,2.2 м.,,,,,"

                                    Описание от продавца                            
Срочно Продается Цокольный этаж  560м2. Всего по 178$ за м2. 90000$. Под склад, тренажёрный,  для подсобок.  Телефон 0552444999. 0508055055. торг будет
","""42.8659""","""74.5982""",https://www.house.kg/details/34987445fc5cadb1ba3a4-52114954
"1-комн. кв., 48 м2","Бишкек, 7 м-н, ул. Юнусалиева, 52/1, 52/2",$ 48 000,4 070 400 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 2 месяца назад,Поднято 7 часов назад,617,от собственника,"монолитный, 2015 г.",7 этаж из 10,,"48 м2, жилая: 19.6 м2, кухня: 16.7 м2",,элитка,центральное,евроремонт,есть,проводной,совмещенный,,,,,,,,,магистральный,,,частично меблирована,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно продаю 1-комнатную квартиру в ЖК ""Мега-Сити"" в 7-м микрорайоне 
Общая площадь - 48,4 м2
Подъезд Б1 (окна на юг)
Все коммуникации центральные
7 этаж из 11
гТех паспорт на руках
Квартира очень теплая и уютная
Один из лучших жилых комплексов в микрорайонах
Вся нужная инфраструктура в нескольких шагах (супермаркеты, ТРЦ, школы, детские садики, кафе, магазины, спортивные комплексы) и полная транспортная развязка
Цена: 48000$. Телефон:0552444999. 0508055055
","""42.8301""","""74.6216""",https://www.house.kg/details/51103125ffffb02f1f1a3-45902103
"4-комн. кв., 98 м2","Бишкек, Чуйкова/Коенкозова",$ 89 000,7 547 200 сом,$ 908/м2,77 012 сом/м2,Добавлено 3 дня назад,Поднято 7 часов назад,15,от собственника,монолитный,10 этаж из 10,,"98 м2, жилая: 84 м2, кухня: 36 м2",,элитка,центральное,евроремонт,,,раздельный,,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,частично меблирована,ламинат,3.2 м.,,,,,"

                                    Описание от продавца                            
Продаю 3-х комнатную квартиру Чуйкова Коенкозова (ориентир Боконбаева Исанова). Площадь 98кв.м., 10/10(есть тех этаж) ЖК «Поларис Плюс», застройщик Елизавета.
Двор полностью огороженный, большая детская площадка. Квартира оснащена : центральным отоплением, газом, горячим и холодным водоснабжением , 4-х камерное пластиковое остекление окон.
Конструкция: железо-бетонный каркас, заполнение -кирпич( двойная кладка с утеплением базальтового волокна), внутренние перегородки из кирпича. 89000$. Телефон ☎ 0552 444 999. 0508 055 055
","""42.8654""","""74.5944""",https://www.house.kg/details/752011660596d8f39d739-82761209
"2-комн. кв., 80 м2","Бишкек, Золотой квадрат",$ 78 000,6 614 400 сом,$ 975/м2,82 680 сом/м2,Добавлено 2 дня назад,Поднято 7 часов назад,20,от агента,кирпичный,11 этаж из 14,,80 м2,,индивид. планировка,,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 2х комнатная квартира в новом элитном доме в центре города, Панфилова/Боконбаева.
Квартира находится на 11 этаже из 14.
Сан узел раздельный, большая прихожая, имеется балкон. 
Дом кирпичный 2018 года постройки, квартира не угловая, общая площадь 80 м2, коммуникации центральные.
Мебель и техника остаётся. Дом почти полностью заселен, техпаспорт скоро будет.
Закрытая территория, двор огорожен. 

Цена:78000$ 

Тел:0708176990
0550176990
0778176990
","""42.8712""","""74.6041""",https://www.house.kg/details/1333274605a1008cb1cd6-54171077
"1-комн. кв., 34 м2","Бишкек, Восток-5 м-н",$ 30 000,2 544 000 сом,$ 882/м2,74 824 сом/м2,Добавлено 2 дня назад,Поднято 7 часов назад,20,от агента,кирпичный,3 этаж из 5,,34 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 1 комнатная квартира в Востоке 5 

Квартира находится на 3 этаже из 5 

Планировка 105 серии, дом панельный, сан узел совмещенный, с застекленной расширенной лоджией 

Общая площадь 34 м2. 

Квартира в хорошем состоянии, заходи и живи, идеально под сдачу. 

Очень развитый район: широкая транспортная развязка, магазины, школы, садики. 

Звоните, покажу в ближайшее время. 

Цена:30000$ 

Тел:0550176990
0778176990
0708176990
","""42.8717""","""74.632""",https://www.house.kg/details/2978277605a13bc23fce5-87068294
"Дом, 2-комн., 50 м2","Бишкек, Фрунзе/Айтматова",$ 32 000,2 713 600 сом,$ 640/м2,54 272 сом/м2,Добавлено 4 месяца назад,Поднято 7 часов назад,1539,от собственника,"кирпичный, 1960 г.",,1,50 м2,4 соток,,центральное,,,,,,,,,,центральная,центральное водоснабжение,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Срочно Продаю дом 32000$ 4 сотки.  Красная книга. центральные коммуникации.  телефон. 0552444999. 0508055055
","""42.8806""","""74.6283""",https://www.house.kg/details/1666895fc77cc9486e07-23815642
"2-комн. кв., 47 м2","Бишкек, Пишпек ж/м, Адышева",$ 27 000,2 289 600 сом,$ 574/м2,48 715 сом/м2,Добавлено 3 месяца назад,Поднято 7 часов назад,882,от собственника,"монолитный, 2017 г.",8 этаж из 10,,47 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,2.8 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 2х комнатная квартира
47кв.м ПСО, 8 этаж из 10
Застройщик Маэстро Групп
Все центральные коммуникации
Район Академии искусства, ул. Адышева
Цена 27000$ . телефон: 0552444999. 0508055055
","""42.8582""","""74.5395""",https://www.house.kg/details/28330295fd70e9b262034-75561328
"3-комн. кв., 139.6 м2","Бишкек, Медерова/Элебаева",$ 140 000,11 872 000 сом,$ 1 003/м2,85 043 сом/м2,Добавлено 7 месяцев назад,Поднято 7 часов назад,1543,от собственника,"кирпичный, 2015 г.",7 этаж из 9,,"139.6 м2, жилая: 88.2 м2, кухня: 24.7 м2",,элитка,центральное,евроремонт,есть,проводной,2 с/у и более,лоджия,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продаётся шикарная 3 комн  квартира в отличном районе. "" Азбука дома"" .Медерова Элебаева. Первая линия. 7 этаж. С прекрасным видом на город. Большая Просторная  квартира. С Дизайнерским ремонтом. Дорогой материал, делали все для себя. После ремонта никто не жил. Встроенная кухня с техникой в подарок. Документы в порядке на руках. Дом сдан в эксплуатацию.  Центральные коммуникации. Общая квадратура 139.6м2. Цена: Итого 140000$. Телефон: 0552444999. 0508055055
","""42.8525""","""74.6129""",https://www.house.kg/details/62906125f3570bacbf435-18206548
"Дом, 6 и более комнат, 71 м2","Бишкек, Пишпек ж/м, Л. Толстого 138-6/репина",$ 40 000,3 392 000 сом,$ 563/м2,47 775 сом/м2,Добавлено 1 месяц назад,Поднято 7 часов назад,503,от собственника,"другое, 1961 г.",,1,"71 м2, жилая: 49 м2, кухня: 6 м2",5 соток,,на газе,среднее,есть,проводной,совмещенный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,пустая,дерево,2.7 м.,,,,,"

                                    Описание от продавца                            
продаю дом  $ 40000. 71м2. 5 сот.
","""42.8637""","""74.5503""",https://www.house.kg/details/832679660267f1a732314-31712400
"2-комн. кв., 76 м2","Бишкек, ул. Исанова 45",$ 87 000,7 377 600 сом,$ 1 145/м2,97 074 сом/м2,Добавлено 7 часов назад,,10,от агента,"монолитный, 2017 г.",7 этаж из 12,,76 м2,,элитка,центральное,евроремонт,есть,,раздельный,,металлическая,,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение,                                             консьерж",полностью меблирована,паркет,3 м.,"улучшенная,                                             новая сантехника,                                             неугловая,                                             встроенная кухня,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продаю 2х ком. элитную  квартиру в центре, с ремонтом,  общ. пл. 76 м2 , на 7 этаже, в золотом квадрате , дом премиум класса, жк ""Леонардо"" по ул . Исанова /токтогула. Ск ""Nrisan"".

Квартира с евроремонтом: встроенная стильная кухня с техникой, 2 с/у, встроенная мебель, спальный гарнитур в светлых тонах, окна на запад!

Эксклюзивный  клубный дом премиум класса, снаружи отделан травертином, французские окна из алюминиевых металлопластиковых  профилей (тройные). 
- подземный паркинг
-детская площадка
-круглосуточная охрана
-видеонаблюдение
 -ландшафтный дизайн

респектабельный , элитный район.
Дом сдан в эксплуатацию, техпаспорт на руках.
Рядом с домом расположен зелёный сквер им. Тоголок-молдо, лучшие кафейни города, элитные школы #13, 70, 6, Абитуриент, тц бишкек парк, банки, поликлиники, удобная транспортная развязка.

Цена: $87000
","""42.8718""","""74.5914""",https://www.house.kg/details/2760254605c53e3c61716-29113532
"2-комн. кв., 82 м2","Бишкек, Чуйкова 132а/Коенкозова",$ 75 500,6 402 400 сом,$ 921/м2,78 078 сом/м2,Добавлено 13 дней назад,Поднято 8 часов назад,68,от собственника,монолитный,7 этаж из 10,,82 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,пустая,,3 м.,,,,,"

                                    Описание от продавца                            
Продается 2-ком элитная квартира. Адрес: Чуйкова/Коенкозова. Площадь: 82 кв.м. 
Этажность: 7/10
СК ""МБС"". Со всеми центральными коммуникациями. Тех паспорт на руках. В квартире сделан качественный ремонт. 
ЦЕНА: 75.500$ 
ТЕЛ: 0505838482 0555838482
","""42.8657""","""74.5929""",https://www.house.kg/details/934171604b1701510764-71245239
"Дом, 6 и более комнат, 178 м2","Бишкек, Арча-Бешик ж/м,  ул. Куйукова/ул. Чортекова",$ 135 000,11 448 000 сом,$ 758/м2,64 315 сом/м2,Добавлено 21 день назад,Поднято 8 часов назад,338,от собственника,кирпичный,,2,178 м2,4 соток,,,евроремонт,,проводной,2 с/у и более,,,,,,центральная,,есть,,,,,,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 2 уровневый, мансардный дом

Адрес : ж/м Арча Бешик

От Куйукова/Чортекова 200 метров

Участок : 4.7 соток

Площадь : 178 м2

Дом почти новый, утеплён, строили для себя с нуля ,качественно, соблюдены все нормы СНиП

Закончен на 99.9 процентов( остался декор фасада)

Дом с отличной отделкой, ремонт не требуется, тщательно подбирали стройматериалы

Зимой тепло, летом прохладно! Высота потолков 3 метров

В доме три санузла . Ламинат немецкий, кафель, сантехника турецкие, на первом этаже тёплые полы

3 фазка, центр. канализация

Отопление газовое( итальянский котел, немецкий экономичный термодатчик)

Двор огорожен, обустроен

Проведен интернет

Полный пакет документов!

Отличное месторасположение, удобная транспортная развязка!

Цена : 135000 $

Рассматриваем варианты обмена на квартиру с доплатой нам

Тел : 0700 052 526

Whats app : 0777 440 101
","""42.8376""","""74.5431""",https://www.house.kg/details/4702106040a37b60f232-90105454
"Дом, 6 и более комнат, 200 м2","Бишкек, Верхний Джал м-н",$ 120 000,10 176 000 сом,$ 600/м2,50 880 сом/м2,Добавлено 21 день назад,Поднято 8 часов назад,260,от собственника,кирпичный,,2,200 м2,6 соток,,,под самоотделку (псо),,,2 с/у и более,,,,,,,,есть,,,,пустая,,,,,,,"

                                    Описание от продавца                            
Продается недостроенный 2 этажный кирпичный дом

Без внутренней отделки

Огорожен пескоблоком

Адрес : ул. Тыналиева/Курчатова ( Верхний джал )

Заезд с Тыналиева и Баха

8 комнат, 2 санузла, электричество, вода, центр канализация , 3 фазка

Участок : 6 соток

Площадь : 200 м2

Красная книга

Цена 120 000 $. Торг обязателен

Агентствам и посредникам проходить мимо

В 100-150 м от дома : китайская школа, элитные дома, садики, супермаркеты

Тел : 0501 015 559

Whats app : 0555 015 559
","""42.8333""","""74.5688""",https://www.house.kg/details/51194686040a2c267f996-30225294
"Дом, 6 и более комнат, 200 м2","Бишкек, Верхний Джал м-н",$ 120 000,10 176 000 сом,$ 600/м2,50 880 сом/м2,Добавлено 21 день назад,Поднято 8 часов назад,262,от собственника,кирпичный,,2,200 м2,6 соток,,,под самоотделку (псо),,,2 с/у и более,,,,,,,,есть,,,,пустая,,,,,,,"

                                    Описание от продавца                            
Продается недостроенный 2 этажный кирпичный дом

Без внутренней отделки

Огорожен пескоблоком

Адрес : ул. Тыналиева/Курчатова ( Верхний джал )

Заезд с Тыналиева и Баха

8 комнат, 2 санузла, электричество, вода, центр канализация , 3 фазка

Участок : 6 соток

Площадь : 200 м2

Красная книга

Цена 120 000 $. Торг обязателен

Агентствам и посредникам проходить мимо

В 100-150 м от дома : китайская школа, элитные дома, садики, супермаркеты

Тел : 0501 015 559

Whats app : 0555 015 559
","""42.8333""","""74.5688""",https://www.house.kg/details/51194686040a2c267f996-30225294
"3-комн. кв., 58 м2","Бишкек, 8 м-н, Жукеева Пудовкина/Саманчина",$ 41 000,3 476 800 сом,$ 707/м2,59 945 сом/м2,Добавлено 14 дней назад,Поднято 8 часов назад,104,от собственника,панельный,1 этаж из 4,,58 м2,,104 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3-ком. квартира 104 серии. Район: 8мкр.
Площадь: 58 кв.м. 
Этаж: 1/4 
Квартира очень теплая, развитая инфраструктура. 
Цена: 41.000$
ТЕЛ: 0505838482 0555838482
","""42.8327""","""74.6143""",https://www.house.kg/details/96296049e5fd0899f4-81749206
"3-комн. кв., 62 м2","Бишкек, Ортосайский рынок, Безымянная/Юнусалиева",$ 44 500,3 773 600 сом,$ 718/м2,60 865 сом/м2,Добавлено 14 дней назад,Поднято 8 часов назад,92,от собственника,панельный,9 этаж из 9,,62 м2,,105 серия,центральное,хорошее,,,раздельный,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3-ком.квартира в районе ортосайского рынка. 105 серия 62 кв.м. 9 этаж из 9 не угловая. С крышей проблем нет. Развитая инфраструктура. Квартира в отличном состоянии. 
Цена: 44.500$
ТЕЛ: 0505838482  0555838482
","""42.835""","""74.6181""",https://www.house.kg/details/8587256049d050970e14-66284660
"2-комн. кв., 80 м2","Бишкек, Алматинка/чуй",$ 63 500,5 384 800 сом,$ 794/м2,67 310 сом/м2,Добавлено 14 дней назад,Поднято 8 часов назад,83,от собственника,монолитный,9 этаж из 14,,80 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
продаю 2-ком. Квартиру с евро-ремонтом  

на алматинке/чуй. 

Ск ""авента строй""

жк ""караван сарай""

площадь: 80кв.М. 

Этаж: 9/14 

ремонт делали для себя и сами живем. Продаем с мебелью. Коммуникации центральные, на территории предусмотрен : благоустроенный ограждённый двор, детская площадка. Дом заселён, техпаспорт на руках. 

Цена: 63.500$

ТЕЛ: 0505838482  0555838482
","""42.8763""","""74.637""",https://www.house.kg/details/91209516049c107c23cd0-14833180
"1-комн. кв., 35 м2","Бишкек, Восток-5 м-н, алматинка 24б/кийизбаева",$ 32 000,2 713 600 сом,$ 914/м2,77 531 сом/м2,Добавлено 15 дней назад,Поднято 8 часов назад,77,от собственника,панельный,3 этаж из 5,,35 м2,,105 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1-ком. квартира в районе Восток-5. 105 серия. Этаж: 3/9. Со всеми центральными коммуникациями. Свежий ремонт. Окна пластиковые. 
Цена с мебелью: 33.000$ 
Цена без мебели: 32.000$
","""42.8685""","""74.6351""",https://www.house.kg/details/39668676048bdda2a4d06-05751632
"3-комн. кв., 62 м2","Бишкек, 7 м-н, Жукеева Пудовкина/Токомбаева",$ 54 500,4 621 600 сом,$ 879/м2,74 542 сом/м2,Добавлено 18 дней назад,Поднято 8 часов назад,136,от собственника,панельный,8 этаж из 9,,62 м2,,105 серия,центральное,среднее,,,раздельный,лоджия,,,,,,,,магистральный,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продаётся 3х ком. кв. 105 серии,  в 7 мкр., по Жукеева-Пудовкина, напротив ресторана ""Император-2"". Частично с мебелью, в хорошем состоянии. Имеются 2 лоджии, из кухни и зала, на кухне совмещен. Санузел раздельный. Этаж 8/9, с шикарным панорамным видом на  город. Квартира рядом с сушилкой, в перспективе можно расшириться. В 2х минутах от магистрали, недалеко от супермаркета ""Globus"". В 10 мин.ходьбы парк ""Южные ворота"". Район отличный, свежий воздух. Транспорт во все стороны города. В шаговой доступности школы, садики, ДСК. 
Цена: 54500$ торг 
ТЕЛ: 0505838482 0555838482
","""42.8264""","""74.6129""",https://www.house.kg/details/117333460447ff0834718-05016238
"1-комн. кв., 36 м2","Бишкек, Тунгуч м-н, Анкара/Ауэзова",$ 23 800,2 018 240 сом,$ 661/м2,56 062 сом/м2,Добавлено 18 дней назад,Поднято 8 часов назад,162,от собственника,панельный,9 этаж из 9,,36 м2,,105 серия,центральное,среднее,,,совмещенный,лоджия,,,,,,,,,,,,,,"неугловая,                                             тихий двор",,есть,,"

                                    Описание от продавца                            
Продается 1-ком. квартира 105 серии в районе Тунгуча. 
Этаж: 9/9 н/у 
Площадь: 36 кв. м. 
Со всеми центральными коммуникациямм. Развитая инфраструктура. 
Цена: 23.800$ 
ТЕЛ:   0505838482     0555838482
","""42.8539""","""74.6914""",https://www.house.kg/details/3106332604461adaf3b01-60560494
"Дом, 5-комн., 220 м2","Бишкек, Карпинка, куренкеева 73/карпинка",$ 145 000,12 296 000 сом,$ 659/м2,55 891 сом/м2,Добавлено 20 дней назад,Поднято 8 часов назад,147,от собственника,"кирпичный, 2019 г.",,2,220 м2,,,центральное,хорошее,,,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,полностью меблирована,ламинат,,"пластиковые окна,                                             баня,                                             3 фазы",,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается дом 2 уровня с двумя готовым бизнесом. Дом расположен по адресу: Куренкеева/Карпинка., по первой линии. 
Площадь: 220 кв.м. 8 соток. 
Со всеми центральными коммуникациями. 
Дом кирпичный, очень теплый. 
Во дворе есть место для парковки, барбекю, огород. В доме: 5 комнат, гостиная, просторная кухня, 2 холла, 2 санузла, кладовая. 
Имеется действующий торговый магазин площадью 80кв.м., с ежедневным доходом.  Сзади основного дома имеются пять квартир, в каждой из которых живут квартиранты. Им предоставлены все условия, имеется баня, душ и полностью ограждена. 
Цена: 145.000$ 
 Для дополнительной информации звоните по номеру 0505838482, 0555838482
","""42.8901""","""74.6201""",https://www.house.kg/details/25304266041e26b166ce5-90565410
"2-комн. кв., 50 м2","Бишкек, Средний Джал м-н, тыналиеаа",$ 41 500,3 519 200 сом,$ 830/м2,70 384 сом/м2,Добавлено 24 дня назад,Поднято 8 часов назад,102,от собственника,панельный,2 этаж из 5,,50 м2,,105 серия,центральное,среднее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2-ком. квартира 105 серии. Район: средний джал. Этаж: 2/5 не угловая. Со всеми центральными коммуникациями. Среднее состояние. 
Цена: 41.500$
ТЕЛ: 0505838482, 0555838482
","""42.8396""","""74.5655""",https://www.house.kg/details/9305798603ca2afa09f11-03474514
"Участок, 5 соток","Бишкек, Арча-Бешик ж/м, Шарапов Эсенбек",$ 30 000,2 544 000 сом,,,Добавлено 25 дней назад,Поднято 8 часов назад,271,от собственника,,,,,5 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
*Срочно Срочно
*Продается земельный участок с готовым бизнесом. В районе Арча бешик. Площадь участка  25/20 , 5 соток. На участке 5 квартир в каждой из них заселены квартиранты. Все необходимые документы имеются. Очень удобная  транспортная развязка.
*Просим 30.000$
","""42.8171""","""74.5449""",https://www.house.kg/details/1488265603b612803e008-70512151
"Участок, 5 соток","Бишкек, Арча-Бешик ж/м, Шарапов Эсенбек",$ 30 000,2 544 000 сом,,,Добавлено 25 дней назад,Поднято 8 часов назад,273,от собственника,,,,,5 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
*Срочно Срочно
*Продается земельный участок с готовым бизнесом. В районе Арча бешик. Площадь участка  25/20 , 5 соток. На участке 5 квартир в каждой из них заселены квартиранты. Все необходимые документы имеются. Очень удобная  транспортная развязка.
*Просим 30.000$
","""42.8171""","""74.5449""",https://www.house.kg/details/1488265603b612803e008-70512151
"3-комн. кв., 58 м2","Бишкек, 8 м-н, Жукеева Пудовкина/Токомбаева",$ 41 500,3 519 200 сом,$ 716/м2,60 676 сом/м2,Добавлено 25 дней назад,Поднято 8 часов назад,157,от собственника,панельный,1 этаж из 4,,58 м2,,104 серия,центральное,хорошее,,,совмещенный,,,,,,,,,,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продается 3-комн. кв в 8-мкр, 104-серии, в хорошем состоянии, мебилированная, с бытовой техникой с очень хорошей инфраструктурой: 2-3мин от дома школа#64, частная школа ""Келечек"", 10мин школа #20, а также 2 садика, 5мин до Орто-Сайского р-ка, 10мин поликлиника #6, рядом роддом #4, 5 мин стомполиклиника#5, почта, отличная транспортная развязка, рядом спортплощадка и ДСК рядом. В общем все рядом, очень удобно. Бери вещи и живи. 
Цена с мебелью: 42.500$ 
Цена без мебели: 41.500$
ТЕЛ: 0505838482, 0555838482
","""42.8326""","""74.6129""",https://www.house.kg/details/8274229603b5be1dd5a27-90643848
