title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link
"3-комн. кв., 104 м2","Бишкек, Сухэ Батора/Токомбаева",$ 88 400,7 496 320 сом,$ 850/м2,72 080 сом/м2,Добавлено 13 дней назад,,52,от собственника,"кирпичный, 2022 г.",5 этаж из 14,,104 м2,,элитка,на газе,черновая отделка,,,раздельный,лоджия,бронированная,,,,,,,магистральный,,"охрана,                                             видеонаблюдение",,,3 м.,,есть,,рассмотрю варианты,"

                                    Описание от продавца                            
Основные плюсы ""Немецкого квартала"".
- дом премиум класса
- максимально удобные планировки
- включены все коммуникационные  системы
- тихий и чистый район
- уровень и качество по доступной цене
","""42.8184""","""74.6137""",https://www.house.kg/details/563618604c52a7015bf5-67231450
"2-комн. кв., 49 м2","Бишкек, 10 м-н",$ 42 000,3 561 600 сом,$ 857/м2,72 686 сом/м2,Добавлено 13 дней назад,,54,от собственника,панельный,3 этаж из 5,,49 м2,,105 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
2-ком. Квартира
105с.
3 из 5
49 м. Кв. +лоджия 4.5м
10 мкр
","""42.8348""","""74.6003""",https://www.house.kg/details/7768708604c4884d17083-74030714
"Дом, 6 и более комнат, 146 м2","Бишкек, Львовский переулок/Элебесова",$ 75 000,6 360 000 сом,$ 514/м2,43 562 сом/м2,Добавлено 18 дней назад,Поднято 13 дней назад,121,от собственника,кирпичный,,2,146 м2,7 соток,,смешанное,,,оптика,раздельный,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,,частично меблирована,паркет,,,,,,"

                                    Описание от продавца                            
Продаю 2-х этажный кирпичный полдома 146 кв.м , 6 комнат + кухня, хол.  7 соток. Дом утеплённый, пластиковые окна, евроремонт.
На первом этаже зал, столовая, кухня, спальня, раздельный санузел, ванная.
На втором этаже три комнаты и большой балкон.
Отопление - комбинированное: газ + уголь.
Интернет от Акнета. Оставим частично мебель.
Канализация будет проведена по плану в 2021 г по всей улице.
Имеется красная книга. Есть место под несколько машин. 
Из инфраструктуры рядом две школы, дед. садики, мед. центр, Тур.лицей.
Район Элебесова-Львовский переулок
","""42.9226""","""74.6108""",https://www.house.kg/details/3814920604517de0a27c2-95649770
"2-комн. кв., 77 м2","Бишкек, Сухэ Батора/Токомбаева",$ 65 433,5 548 718 сом,$ 850/м2,72 061 сом/м2,Добавлено 13 дней назад,,48,от собственника,"кирпичный, 2022 г.",2 этаж из 14,,77 м2,,элитка,автономное,черновая отделка,,,,лоджия,бронированная,паркинг,,,,,,,,"видеодомофон,                                             охрана,                                             видеонаблюдение",,,3 м.,,есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
СК ""НБК КУРУЛУШ"" представляет новый квартал в немецком стиле, который расположен по ул. Сухэ-Батора в южной части города. ЖК состоит из 5-х блоков с высотой в 14 этажей.
","""42.8184""","""74.6137""",https://www.house.kg/details/2735978604c4271677d07-27754450
"Дом, 3-комн., 36 м2","Бишкек, Кудайбергенова/Джаманбаева(р-н Азия-Мол)",$ 33 500,2 840 800 сом,$ 931/м2,78 911 сом/м2,Добавлено 2 месяца назад,Поднято 13 дней назад,738,от собственника,другое,,1,36 м2,1.6 соток,,центральное,хорошее,,,раздельный,,,,,,центральная,центральное водоснабжение,есть,,,,,дерево,,,,,,"

                                    Описание от продавца                            
Продаю пол.дома р-он Шампанкомбината.Все коммуникации центральные.Отдельно от дома  кухня,ванная,санузел. Окна деревянные, пол деревянный,стены побелка.
Двор забетонирован,забор металические листы,ворота металические.Есть место для автомашины.
В шаговой доступности торговый дом Азия-Мол,супермаркет Народный.Хорошая транспортная развязка. Тихий район. 
Рядом школа,детсад.
","""42.8536""","""74.5916""",https://www.house.kg/details/12102646012d3d6b09261-81103100
"3-комн. кв., 140 м2","Бишкек, бул.Эркиндик/Киевская",$ 145 000,12 296 000 сом,$ 1 036/м2,87 829 сом/м2,Добавлено 3 месяца назад,Поднято 13 дней назад,468,от собственника,кирпичный,7 этаж из 9,,140 м2,,элитка,центральное,хорошее,,,2 с/у и более,,бронированная,,,,,,,магистральный,,,частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Дом расположен в самом центре города, кирпичный 2-х под'ездный,двор огорожен, охрана.
Квартира после ремонта,2 санузла,гардеробная.Все коммуникации центральные.Квартира очень тёплая.
Отличное местоположение, развитая инфраструктура.Хорошая транспортная развязка.В шаговой доступности бульвар Эркиндик,парковая зона,площадь.
","""42.8751""","""74.6069""",https://www.house.kg/details/11466645fe18172428e17-25549930
"1-комн. кв., 33 м2","Бишкек, Дордой Плаза, Ибраимова/Московская",$ 39 000,3 307 200 сом,$ 1 182/м2,100 218 сом/м2,Добавлено 13 дней назад,,36,от собственника,"панельный, 1986 г.",9 этаж из 9,,"33 м2, кухня: 6.5 м2",,105 серия,центральное,хорошее,есть,оптика,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             видеонаблюдение",полностью меблирована,ламинат,2.8 м.,,,,,"

                                    Описание от продавца                            
Продается 1-комнатная квартира Ибраимова/Московская 105 серия  9/9, 33 кв.м, одна лоджия, не угловая. Окна все пластиковые, лоджия утеплена. Проблем с крышей и лифтом нет. 
Ремонт сделан несколько лет назад, на полу ламинат, новые межкомнатные двери. 
Остаётся полностью вся мебель и бытовая техника(холодильник, газ.плита, микроволновая печь, стиральная машина, водонагреватель, телевизор, кондиционер). 
В шаговой доступности ЦУМ, ГУМ, площадь Победы, Дордой-Плаза, мечеть, школы, детские сады.

Цена:$ 39.000. торг и осмотр только с реальными покупателями
","""42.8708""","""74.6179""",https://www.house.kg/details/2612303604c38462b81f1-62942142
"1-комн. кв., 38 м2","Бишкек, Кок-Жар ж/м, молдоулова28 28",$ 30 000,2 544 000 сом,$ 789/м2,66 947 сом/м2,Добавлено 1 месяц назад,Поднято 13 дней назад,122,от агента,"монолитный, 2019 г.",12 этаж из 12,,38 м2,,элитка,на газе,евроремонт,есть,проводной,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение",пустая,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             кладовка",есть,есть,,"

                                    Описание от продавца                            
Срочная Цена 1 к. кв. инд кирпич. р/н кок жар с рем+тех 40м2. 30$

Продается отличная 1 к. кв. с евроремонтом, с рем+тех,
В теплом, новом, кирпичном доме, утепленный с наружи,
От надежного застройщика ""Ихлас""


Площадь квартиры составляет 40 м2,
Просторная, светлая кухня, Не студия!
Зал расширен за счет лоджии,
Высота потолков 3 метра,
Квартира в отличном состоянии,
Евроремонт в светлых оттенках,
Пластиковые окна, ламинат,
Окна с видом на юг,
Очень красивая квартира,
Квартира на 12 этаже из 12 не угловая,
Есть 13 этаж технический,
Санузел совмещенный, 100 % кафель,
Коммуникации все центральные,
Отопление автономное,

Огороженный двор, видео наблюдение, охрана
Современная детская площадка, парковка,
Транспорт в любую точку города,
В шаговой доступности: Детсады,
Магазины, школа, аптеки, супермаркеты,

Просим: 30000$, мини торг,
Звони сейчас: 0500 05 03 55, 0999 09 98 95,
Покажу в течение 1-2 часов
","""42.846""","""74.6428""",https://www.house.kg/details/17690536030d85fef3274-15932791
"2-комн. кв., 45 м2","Бишкек, 4 м-н, суеркулова 46",$ 33 400,2 832 320 сом,$ 742/м2,62 940 сом/м2,Добавлено 1 месяц назад,Поднято 13 дней назад,279,от агента,"панельный, 1980 г.",3 этаж из 4,,"45 м2, жилая: 17 м2, кухня: 12 м2",,104 серия,центральное,требует ремонта,есть,проводной,совмещенный,балкон,металлическая,паркинг,,,,,,магистральный,,домофон,полностью меблирована,ламинат,3 м.,"новая сантехника,                                             тихий двор",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Срочная цена 2к. кв. по цене 1к кв. Донецкая/К.Маркса 45м2, 104 сер. 33.4$
 
Продается 2к. кв. 104 серии по очень выгодной цене,
На 3 этаже из 4, угловая
Отличное расположение Донецкая/К.Маркса

Идеальный вариант под сдачу в аренду:  250-300$ ежемесячный доход гарантирован,
Арендная стоимость зависит не от возраста дома, а, от местоположения, 
Квартира в 4 микрорайоне и здесь высокий спрос на съемное жилье

Площадь квартиры 45м2
Балкон выходит из зала
Квартира в нормальном состоянии
Требует косметического ремонта
Санузел совмещенный
Все трубы заменены,
Коммуникации все центральные,
 
Комфортный район с удобной инфраструкурой,
В шаговой доступности: школы, детсады, ортосайский рынок,
космо парк, мед центры, аптеки и мн. др.

Транспорт в любую точку города:
20 метров до остановки К.Маркса,
 
Прошу: 33400$ (мини торг у двери)
Звоните сейчас: 0500050355,0999099895
Покажу в течении 1 часа
","""42.8359""","""74.6231""",https://www.house.kg/details/87837046024dc5667b231-78036233
"1-комн. кв., 35 м2","Бишкек, Кок-Жар м-н, набережная 18",$ 29 500,2 501 600 сом,$ 843/м2,71 474 сом/м2,Добавлено 22 дня назад,Поднято 13 дней назад,123,от агента,"монолитный, 1990 г.",4 этаж из 9,,"35 м2, жилая: 18 м2, кухня: 12 м2",,105 серия,центральное,евроремонт,возможно подключение,проводной,совмещенный,лоджия,бронированная,паркинг,,,,,,нет,,"кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продам срочно 1к. кв. 105 серии 4/9 эт.  мкр. Кок Жар с рем+тех 35м2. 29,5$

Продается отличная 1 к. кв., с рем/частично с мебелью,
По набережной ул., 105 серия, средний этаж 4/9, 
Квартира в отличном состоянии,
Ремонт сделан для себя, 


Площадь квартиры составляет 35 м2,
Просторная, светлая кухня расширення за счет лоджии,
Натяжные потолки, софиты
Высота потолков 3 метра,
Ремонт сделан в светлых оттенках,
Пластиковые окна, ламинат,
Окна с видом на восток,
Очень красивая квартира,
Санузел совмещенный, 100 % кафель,
Коммуникации все центральные,
Кроме газа.

В квартире остается кух гарнитура, шкаф, столы стулья,

Безопасный  двор, видео наблюдение,
Детская площадка, парковка,

Транспорт в любую точку города,
В шаговой доступности: Детсады,
магазины, школа, аптеки, супермаркеты,

Прошу: 29500 мини торг у двери

Понравилась квартира
Звоните: 0501 02 98 19, 0999 09 98 95,
Покажу в течение 1-2 часов
","""42.8487""","""74.6307""",https://www.house.kg/details/44966856040ad83522ec0-83902875
"1-комн. кв., 43 м2","Бишкек, Улан м-н 1/1",$ 29 500,2 501 600 сом,$ 686/м2,58 177 сом/м2,Добавлено 1 месяц назад,Поднято 13 дней назад,190,от агента,"кирпичный, 2010 г.",10 этаж из 11,,"43 м2, жилая: 18 м2, кухня: 13 м2",,индивид. планировка,центральное,евроремонт,нет,проводной,совмещенный,нет,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             видеодомофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы",есть,есть,,"

                                    Описание от продавца                            
Срочная продажа 1 к. кв. инд кирпич. Мкр. Улан 1 с рем+тех 43м2. 29,5$

Продается светлая просторная 1 к. кв. с ремонтом и техникой,
Квартира на 10этаже из 11 не угловая,
В теплом, кирпичном доме, утепленный с наружи,
От надежного застройщика ""Бишкек Курулуш""
Безопасный район, по периметру дома установлены видео камеры,
Доступные для каждого жильца в доме через приложение,


Площадь квартиры составляет 43 м2,
Просторная, светлая кухня, Не студия!
Площадь кухни 12,2м2
Высота потолков 3 метра,
Квартира в отличном состоянии,
Пластиковые окна, ламинат,
Окна с видом на юг,
В квартире всегда много света,

Санузел совмещенный, 100 % кафель,
Коммуникации все центральные,


Удоный паркинг, видео наблюдение, чистые опрятные подьезды,

Транспорт в любую точку города,
В шаговой доступности: Детсады,
Магазины, школа, аптеки, супермаркеты, Бот сад, 

Просим: 29500$, (мини торг у двери)
Звоните: 0500 05 03 55, 0999 09 98 95,
Покажу в течение 1-2 часов
","""42.8434""","""74.6336""",https://www.house.kg/details/70657816024d71f4a01e9-28525601
"2-комн. кв., 43 м2","Бишкек, геологическия 1",$ 38 000,3 222 400 сом,$ 884/м2,74 940 сом/м2,Добавлено 19 дней назад,Поднято 13 дней назад,98,от агента,"монолитный, 1990 г.",5 этаж из 5,,43 м2,,104 серия,центральное,евроремонт,есть,проводной,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             видеонаблюдение",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             встроенная кухня,                                             тихий двор",,есть,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продам 2к. кв.  Элебаева/Кулатова 43м2, с рем 105 сер. 38т$
 
Продается 2к. кв. 105 серии по очень выгодной цене,
Отличное расположение Элебаева/Кулатова


Идеальный вариант под сдачу в аренду:  200-250$ ежемесячный доход гарантирован,

Площадь квартиры 43м2
На 5 этаже из 5, не угловая
Проблем с крышей нет, не протекает,
Зал расширен за счет лоджии
Квартира в отличном состоянии
Свежий евроремонт, в светлых оттенках 
Натяжные потолки, сафиты,
Абсолютно не требует вложений,
Санузел совмещенный 100% кафель
Все трубы заменены,
Коммуникации все центральные,
 
Комфортный район с удобной инфраструкурой,
В шаговой доступности: школы, детсады, Vefa centr,
мед центры, аптеки и мн. др.

Транспорт в любую точку города:

Вас заинтересовала квартира звоните:
 0500029819,0999099895
Прошу: 38000$ (мини торг у двери)
Покажу в течении 1 часа
","""42.8589""","""74.6146""",https://www.house.kg/details/30672496044581defa2f0-59631427
"1-комн. кв., 36 м2","Бишкек, Тунгуч м-н, исакеева 18/18",$ 29 000,2 459 200 сом,$ 806/м2,68 311 сом/м2,Добавлено 19 дней назад,Поднято 13 дней назад,133,от агента,"кирпичный, 2019 г.",2 этаж из 9,,36 м2,,индивид. планировка,центральное,евроремонт,есть,проводной,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение",пустая,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня",есть,,,"

                                    Описание от продавца                            
Прода срочно 1к.кв. 36 м2, 2/9 не уг. с рем р/н Аю Гранд 29$

Продается 1к кв 36  м2 с ремонтом, 
- В кирпично монолитном жилом доме “Ала Тоо” 
- Высокая сейсмостойкасть 8-9 баллов
- Построено строительной компанией  “Premium Development”
- В квартире сделан свежий евроремонт,
- Совмещенный санузел, комнаты изолированные светлые ,
- Высота потолков 3 м
- Общая площадь 36 м2
-  Квартира на 2 этаже из 9 не угловая.
- Чистый и огороженный двор
- Утепленная снаружи, теплая квартира,
 - Высокий уровень шумоизоляции между этажами и квартирами
- Водоснабжение, канализация, газ
- Отопление центральное
- Телефонная линия
- Электроснабжение
- Современные чиповые бесшумные лифты, 
- Благоустроенный двор, безопасная детская площадка
- Удобный паркинг
- Высококачественные строительные материалы и высокое качество строительных работ.
- В районе жилого комплекса расположены: Детский сад, Школа «Сейтек», Оздоровительный комплекс «Green City», Медицинское учреждение, ТЦ «Аю Гранд Комфорт» , Центр обслуживания населения (ЦОН 2), Университеты «Ататюрк Ала-Тоо», КРСУ, лицей «Сапат», Спортивный комплексы,  Благоустроенный двор и детская площадка , Удобные подъездные пути, Парковочные места и во дворе Магазины и многое другое!
-Район комплекса «Ала-Тоо» находится в восточной части города Бишкека по ул. Исакеева - и удобно достижим с центра города двумя главными дорогами: ул. Чолпон-Атинской и ул. Анкара (бывш ул. Горького). Также, работают маршрутныетролейбусные линии 

Прошу 29000$  (торг при осмотре),
 Звоните!!  0 501029819, 0999099895.
Покажу в течении 1 часа
","""42.8576""","""74.681""",https://www.house.kg/details/176289560448b11f01649-68185873
"3-комн. кв., 63 м2","Бишкек, Аламедин-1 м-н, кольбаева 43",$ 44 300,3 756 640 сом,$ 703/м2,59 629 сом/м2,Добавлено 17 дней назад,Поднято 13 дней назад,69,от агента,"панельный, 1990 г.",2 этаж из 5,,"63 м2, жилая: 40 м2",,105 серия,центральное,евроремонт,есть,проводной,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",,есть,,"

                                    Описание от продавца                            
Срочно продам! 3 к. кв. мкр. Аламедин-1, с рем, 105 сер. 62м2. 44.3т.$
Продается 3 ком. в отличном состоянииУютная квартира для большой семьи,
С удобной планировкой,
Площадь 62 кв. метров, Квартира на 4 этаже из 9,Кухня полностью кафель, гарнитура в подарок 8м2,
Общая площадь жилых помещений 41м2
Квартира в хорошем состоянии,Пластиковые окна, на окнах решетки
2 лоджии застекленный,Хорошие межкомнатные двери,На стенах обои, полы ламинат,Раздельный санузел 100 % кафель,Коммуникации все центральные,Двор большой, детская площадка, парковка,Транспорт в любую точку города,В шаговой доступности: Vefa centr, магазины, школ № 69, аптеки, дет сады, Просим: 44.300 $Звоните: 0500 05 03 55, 0999 09 98 95,Покажу в течение 1-2 часов
","""42.8779""","""74.6757""",https://www.house.kg/details/82850604709965caee3-71098736
"3-комн. кв., 140 м2","Бишкек, ул. Рыскулова, 79б",$ 150 000,12 720 000 сом,$ 1 071/м2,90 857 сом/м2,Добавлено 4 месяца назад,Поднято 13 дней назад,516,от агента,монолитный,7 этаж из 12,,140 м2,,элитка,центральное,евроремонт,,,,,бронированная,,,,,,,магистральный,,,полностью меблирована,ламинат,3 м.,,,есть,,"

                                    Описание от продавца                            
Продаётся  3 кв в элитном доме
Центр города-район дворца спорта
Рыскулова/Т.Молдо
Дом построен по всем нормам, все коммуникации центральные, охраняемый двор, видеонаблюдение по периметру
Застройщик «Кап Строй Инвест»
7 этаж из 10, середина дома, окна юг-север
Общая площадь 140м2
Сделан качественный евро ремонт
В квартире остаётся вся мебель и бытовая техника
","""42.879""","""74.5948""",https://www.house.kg/details/10306465fbcd1d0a3e160-56738842
"2-комн. кв., 70 м2","Бишкек, Восток-5 м-н",$ 45 000,3 816 000 сом,$ 643/м2,54 514 сом/м2,Добавлено 2 месяца назад,Поднято 13 дней назад,180,от агента,"кирпичный, 2018 г.",2 этаж из 10,,70 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,,,,есть,,"

                                    Описание от продавца                            
двухкомнатная квартира

Восток 5 по ул Киизбаева

СК ""Дианур"" 

3/10 

псо 

70м²

дом сдан в эксплуатацию ( есть техпаспорт)

все коммуникации центральные

полностью заселеный дом 

цена 45 000$

Тел 0709 776 331

  0222 407 410
","""42.8698""","""74.6326""",https://www.house.kg/details/2191226002be5aa7c171-84145546
"2-комн. кв., 65 м2","Бишкек, 7 м-н, ул. Юнусалиева, 52/1, 52/2",$ 54 000,4 579 200 сом,$ 831/м2,70 449 сом/м2,Добавлено 30 дней назад,Поднято 13 дней назад,194,от агента,"монолитный, 2015 г.",9 этаж из 10,,65 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,магистральный,,,,,3 м.,,,,обмен не предлагать,"

                                    Описание от продавца                            
7мкр рядом с Бета Сторес 2
1ком квартира предельная в 2х студию 56м2 
новом доме с ремонтом с мебелью 
9/11 
все коммуникации центральные
техпаспорт есть 
застройщик ""МЕГА сити""
","""42.8295""","""74.6214""",https://www.house.kg/details/3589330603621e6322bb9-40233833
"Коммерческая недвижимость, 24 м2","Бишкек, Восток-5 м-н 1",$ 24 500,2 077 600 сом,$ 1 021/м2,86 567 сом/м2,Добавлено 30 дней назад,Поднято 13 дней назад,167,от собственника,панельный,,9,24 м2,,,центральное,евроремонт,,,,,,,,,,,,,,,,,,,,,обмен не предлагать,"

                                    Описание от продавца                            
Продается действующий салон красоты
Восток 5  вторая линия 
Алматинская/ Чуй 
24 м²
продается со всем оборудованием
","""42.8747""","""74.6358""",https://www.house.kg/details/5198593603624dd21df15-62281187
"1-комн. кв., 44 м2","Бишкек, Юг-2 м-н",$ 32 500,2 756 000 сом,$ 739/м2,62 636 сом/м2,Добавлено 1 месяц назад,Поднято 13 дней назад,194,от собственника,"панельный, 1989 г.",8 этаж из 9,,44 м2,,106 серия,центральное,среднее,,,,,,,,,,,,,,,,,,,,есть,обмен не предлагать,"

                                    Описание от продавца                            
1 комнатная 106 серия 
8/9 106 серия 
Не угловая 
Все коммуникации центральные
Живут квартиранты, оплачивают 16000 сом 
Небольшой торг
","""42.8591""","""74.609""",https://www.house.kg/details/4283326602cd14ab63d16-92314402
"1-комн. кв., 51 м2","Бишкек, Орозбекова 2/3/Туголбай-Ата",$ 46 500,3 943 200 сом,$ 912/м2,77 318 сом/м2,Добавлено 6 месяцев назад,Поднято 13 дней назад,566,от собственника,монолитный,2 этаж из 10,,51 м2,,элитка,центральное,евроремонт,,,совмещенный,лоджия,металлическая,,,,,,,магистральный,,домофон,полностью меблирована,ламинат,3 м.,"пластиковые окна,                                             кондиционер,                                             неугловая,                                             встроенная кухня",,,обмен не предлагать,"

                                    Описание от продавца                            
На Орозбекова-Линейная. Жилой комплекс ""Чинара М"".
Закрытый двор, детская площадка, охрана с камерами видеонаблюдения 24/7.
Площадь квартиры 51м2, этаж - 2. Утепленная лоджия.
Свежий ремонт, новая мебель и бытовая техника.
т.0555-959999
","""42.8649""","""74.6028""",https://www.house.kg/details/7136685f71c41677a4f4-46056814
"2-комн. кв., 48 м2","Бишкек, Политех",$ 33 000,2 798 400 сом,$ 688/м2,58 300 сом/м2,Добавлено 16 дней назад,Поднято 13 дней назад,109,от собственника,кирпичный,3 этаж из 4,,48 м2,,хрущевка,центральное,требует ремонта,есть,,совмещенный,балкон,деревянная,,,,,,,магистральный,,,частично меблирована,,,,есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 2х кв 
Район политех 
Хрущёвка - распашонка 
48 м 2 
Ремонт требуется 
33000$ 
Договор уместен
","""42.8431""","""74.5849""",https://www.house.kg/details/842165860486f4f6966b3-16301497
"2-комн. кв., 43 м2","Бишкек, VEFA, Горького 15/Элебаева",$ 38 000,3 222 400 сом,$ 884/м2,74 940 сом/м2,Добавлено 13 дней назад,,57,от собственника,"кирпичный, 1995 г.",1 этаж из 5,,43 м2,,сталинка,центральное,хорошее,возможно подключение,проводной,совмещенный,лоджия,металлическая,паркинг,,,,,,,,"решетки на окнах,                                             домофон",полностью меблирована,ламинат,3 м.,"комнаты изолированы,                                             пластиковые окна,                                             новая сантехника,                                             встроенная кухня,                                             тихий двор,                                             удобно под бизнес",,есть,обмен не предлагать,"

                                    Описание от продавца                            
В связи со срочной нуждой в наличностях, продаём очень прибыльный инсвет-инструмент.
Квартира сдаётся относительно не давно, но уже себя окупает, новые хозяева могут обновить мебель и уже зарабатывать 55-65 тыс/мес «почти» пассивным путём.
Квартира на первом этаже, соседей почти нет (живут в РФ), на первой линии, в «2» шагах от Вефа центра. Или же возможно сдать в суб аренду на 35000/мес или ежемесячная Аренда $300 при небольших вложениях.
Если вы ищите квартиру под сдачу или хотите сохранить ваши деньги в недвижимости, пожалуйста, горящий объект он не только сохранит вам деньги но и приумножит. Цена срочная !!
","""42.8571""","""74.6133""",https://www.house.kg/details/8668653604bcb2127d822-50725193
"Дом, 6 и более комнат, 140 м2","Бишкек, Алтын-Ордо ж/м, 5 61",$ 85 000,7 208 000 сом,$ 607/м2,51 486 сом/м2,Добавлено 13 дней назад,,45,от собственника,"кирпичный, 2013 г.",,2,"140 м2, жилая: 79 м2, кухня: 12 м2",5 соток,,на твердом топливе,хорошее,нет,оптика,совмещенный,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,ламинат,2.8 м.,"пластиковые окна,                                             хозпостройки",,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся дом,срочно
","""42.8484""","""74.6687""",https://www.house.kg/details/9514471604bc54a934b46-90839942
"Дом, 6 и более комнат, 150 м2","Бишкек, Ынтымак ж/м, стадионная 41/орто",$ 120 000,10 176 000 сом,$ 800/м2,67 840 сом/м2,Добавлено 13 дней назад,,81,от собственника,"кирпичный, 2017 г.",,1,"150 м2, жилая: 90 м2, кухня: 18 м2",3.8 соток,,смешанное,хорошее,нет,adsl,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,ламинат,2.8 м.,"пластиковые окна,                                             навес,                                             3 фазы",,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаем дом в ж/м Ынтымак, на перес. ул Стадионная/Орто, 3.8 сот.. 5 жилых комнат (зал, 4 спальные комнаты), холл, столовая/кухня, прихожая, 2 сан.узла в доме + 1 туалет на улице, топка электр./ уголь,  кладовка, тапчан, место для очока, навес на 4 машины. Остается встроенная кухня, кондиционер, мебель в прихожей, шкафы в гардеробной в родительской комнате. Дом утеплен, зимой очень тепло, летом прохладно. Дом 2017. Дорога новая асфальтированная. Центр. канализация, 3х фазка, газ. Рядом есть мечеть, образовательные учреждения не далеко. Цена 120000USD. Рассматриваем варианты обмена на авто или квартиры. Обращаться по номерам: 0706 766601, 0552855512
","""42.8147""","""74.5698""",https://www.house.kg/details/5004479604bad149db8b6-90091429
"Дом, 3-комн., 50 м2","Бишкек, Касым ж/м, маданият 35/шаттык",$ 35 000,2 968 000 сом,$ 700/м2,59 360 сом/м2,Добавлено 2 месяца назад,Поднято 13 дней назад,1640,от собственника,"другое, 1993 г.",,1,"50 м2, жилая: 50 м2, кухня: 15 м2",4 соток,,на газе,хорошее,нет,проводной,нет,,,,,,центральная,центральное водоснабжение,есть,магистральный,,консьерж,частично меблирована,линолеум,2 м.,сад,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаем Дом (Времянка). 
Участок 4-соток 
Коммуникации: Свет проведён, газ проведён, канализация проведена и вода соответственно.
Красная книга: Имеется. 
Р-Н рынка Кудайберген (точный адрес ж/м Касым, ул. Маданият 35) 
Рядом Школа N°83 и Детсад напротив дома. 
Отлично подойдёт для тех кто хочет начать строительство большого дома. 
Времянка расположено в углу участка.
В самом доме тоже жить можно. 
Удобства: сан узел на улице (септик), душ летний! 
Просим за всё это 35000$
","""42.8829""","""74.5276""",https://www.house.kg/details/43812315ffff6930576e0-41442131
"1-комн. кв., 30 м2","Бишкек, Политех, Джунусалиева 64/ахунбаева",$ 22 000,1 865 600 сом,$ 733/м2,62 187 сом/м2,Добавлено 2 месяца назад,Поднято 13 дней назад,294,от собственника,"кирпичный, 1960 г.",4 этаж из 4,,"30 м2, жилая: 20 м2, кухня: 5.1 м2",,хрущевка,центральное,требует ремонта,возможно подключение,,совмещенный,нет,бронированная,,,,,,,магистральный,,,пустая,дерево,1.8 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
1ком.кв.на 4х этажном доме,4й этаж.Крышу за свой счет меняли на оцинкоаый.Входная дверь бронированный новый.Требуется кап.ремонт.Окна пластиковые.
","""42.8453""","""74.5812""",https://www.house.kg/details/634653601e3d1dcffb68-20201590
